epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,267.534,2.52046,4.61545,1.48967,0.00646,0.00284,0.00351,0.00055,2.48673,4.08097,1.49052,0.00037154,0.00037154,0.00037154
2,515.924,2.49159,4.15646,1.29381,0.00998,0.0304,0.00671,0.00216,2.25506,3.93048,1.32137,0.000752371,0.000752371,0.000752371
3,801.839,2.39155,3.67702,1.22446,0.01231,0.04533,0.01303,0.00419,2.53256,3.88134,1.40029,0.00112811,0.00112811,0.00112811
4,1072.48,2.6871,3.66439,1.31213,0.01231,0.04533,0.01303,0.00419,2.53256,3.88134,1.40029,0.00140071,0.00140071,0.00140071
5,1349.43,2.70748,3.53477,1.38179,0.38495,0.08245,0.02884,0.0098,2.6231,3.4404,1.47428,0.00139127,0.00139127,0.00139127
6,1650.98,2.52474,3.12853,1.31887,0.49053,0.15769,0.09771,0.03508,2.4344,2.75443,1.43019,0.00138184,0.00138184,0.00138184
7,1954.04,2.42341,3.08705,1.2815,0.49923,0.18445,0.13288,0.04893,2.34055,2.68348,1.42311,0.00137241,0.00137241,0.00137241
8,2225.53,2.37653,3.08068,1.27517,0.53089,0.17453,0.14455,0.05634,2.34293,2.41888,1.4114,0.00136298,0.00136298,0.00136298
9,2494.45,2.33366,2.77132,1.24261,0.56641,0.1751,0.15917,0.06021,2.29237,2.52428,1.30288,0.00135355,0.00135355,0.00135355
10,2766.26,2.31277,2.58663,1.21001,0.56641,0.1751,0.15917,0.06021,2.29237,2.52428,1.30288,0.00134412,0.00134412,0.00134412
11,3016.59,2.31564,2.5116,1.25609,0.58881,0.18657,0.18231,0.07082,2.27435,2.32668,1.32692,0.00133469,0.00133469,0.00133469
12,3271.51,2.25656,2.71378,1.23609,0.32577,0.24643,0.21733,0.0837,2.26547,2.12808,1.30615,0.00132525,0.00132525,0.00132525
13,3514.61,2.2239,2.46589,1.20548,0.19473,0.32827,0.19563,0.07605,2.24443,2.17392,1.27055,0.00131582,0.00131582,0.00131582
14,3763,2.25747,2.35701,1.21651,0.29846,0.27947,0.23002,0.092,2.18524,2.13341,1.26054,0.00130639,0.00130639,0.00130639
15,3982.67,2.1967,2.35108,1.23945,0.24831,0.38842,0.25485,0.10224,2.17435,2.04022,1.29024,0.00129696,0.00129696,0.00129696
16,4226,2.21066,2.31312,1.24026,0.30899,0.38271,0.27724,0.11008,2.17252,1.94414,1.26932,0.00128753,0.00128753,0.00128753
17,4480.83,2.11174,2.43262,1.18666,0.30899,0.38271,0.27724,0.11008,2.17252,1.94414,1.26932,0.0012781,0.0012781,0.0012781
18,4749.57,2.16544,2.20159,1.16574,0.33343,0.38669,0.29105,0.11357,2.13872,1.89937,1.24226,0.00126867,0.00126867,0.00126867
19,5025.6,2.12574,2.32749,1.20081,0.35369,0.36945,0.28861,0.11597,2.1347,1.88874,1.25638,0.00125923,0.00125923,0.00125923
20,5306.68,2.09467,2.07396,1.19289,0.35655,0.38136,0.30139,0.11865,2.14226,1.87343,1.27461,0.0012498,0.0012498,0.0012498
21,5589.59,2.10756,2.1673,1.20068,0.37172,0.40676,0.33165,0.13142,2.081,1.80322,1.24198,0.00124037,0.00124037,0.00124037
22,5870.07,2.08492,2.08222,1.19224,0.37528,0.40343,0.3345,0.13875,2.05929,1.8161,1.23869,0.00123094,0.00123094,0.00123094
23,6151.21,2.03254,2.07524,1.18052,0.37528,0.40343,0.3345,0.13875,2.05929,1.8161,1.23869,0.00122151,0.00122151,0.00122151
24,6394.93,2.14787,2.1136,1.19364,0.37214,0.40225,0.34297,0.14158,2.06078,1.77606,1.23762,0.00121208,0.00121208,0.00121208
25,6676.29,2.07133,2.15545,1.17545,0.33686,0.43482,0.35343,0.14585,2.04351,1.7172,1.22575,0.00120265,0.00120265,0.00120265
26,6895.14,2.01225,1.87986,1.1679,0.36896,0.42636,0.35227,0.1476,2.02079,1.69306,1.20693,0.00119322,0.00119322,0.00119322
27,7164.29,2.03917,2.00299,1.17554,0.3656,0.44168,0.35645,0.14702,2.02103,1.65775,1.20652,0.00118378,0.00118378,0.00118378
28,7429.44,2.04128,2.13323,1.16449,0.38947,0.4258,0.36977,0.155,2.0127,1.63957,1.19696,0.00117435,0.00117435,0.00117435
29,7720.42,2.03082,1.92712,1.15535,0.37694,0.43681,0.37327,0.15761,1.99571,1.62785,1.18695,0.00116492,0.00116492,0.00116492
30,7941.76,2.01035,1.94562,1.16759,0.37694,0.43681,0.37327,0.15761,1.99571,1.62785,1.18695,0.00115549,0.00115549,0.00115549
31,8226.3,2.02403,1.80005,1.14443,0.35956,0.45964,0.37457,0.15891,1.99478,1.64935,1.19205,0.00114606,0.00114606,0.00114606
32,8482.25,2.004,1.92982,1.13041,0.34699,0.47975,0.37979,0.15855,1.99773,1.64281,1.19865,0.00113663,0.00113663,0.00113663
33,8718.36,2.0075,1.99297,1.14982,0.35961,0.45661,0.37455,0.15783,2.01584,1.60888,1.20564,0.0011272,0.0011272,0.0011272
34,8964.41,1.99301,2.0872,1.17573,0.37944,0.4443,0.37864,0.16134,1.98754,1.63321,1.18665,0.00111776,0.00111776,0.00111776
35,9180.79,1.97021,1.8495,1.13012,0.38987,0.44527,0.37582,0.15839,1.98063,1.59148,1.186,0.00110833,0.00110833,0.00110833
36,9457.03,1.97039,1.77012,1.11235,0.38987,0.44527,0.37582,0.15839,1.98063,1.59148,1.186,0.0010989,0.0010989,0.0010989
37,9722.55,1.95149,1.74776,1.12307,0.38513,0.42003,0.35558,0.15055,2.003,1.64064,1.20228,0.00108947,0.00108947,0.00108947
38,9941.16,1.96745,1.86445,1.15421,0.3926,0.42358,0.36927,0.15911,1.99603,1.60117,1.20561,0.00108004,0.00108004,0.00108004
39,10187.1,1.95296,1.79515,1.12523,0.43132,0.42131,0.37665,0.16317,1.98943,1.59703,1.20352,0.00107061,0.00107061,0.00107061
40,10431.7,1.93927,1.77984,1.12545,0.40134,0.44393,0.38027,0.16379,1.98556,1.60236,1.18889,0.00106118,0.00106118,0.00106118
41,10704.7,1.962,1.9398,1.14254,0.38734,0.46904,0.38516,0.16602,1.97959,1.58728,1.17963,0.00105174,0.00105174,0.00105174
42,10925.7,1.9499,1.87233,1.15385,0.38734,0.46904,0.38516,0.16602,1.97959,1.58728,1.17963,0.00104231,0.00104231,0.00104231
