epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.942,5.33942,12.0149,1.77099,0.0073,0.2548,0.1788,0.11036,5.19415,12.2957,1.57375,0.000361301,0.000361301,0.000361301
2,37.2705,5.17397,8.60326,1.55916,0.97535,0.15273,0.1876,0.10326,5.71371,10.6624,1.54076,0.000726805,0.000726805,0.000726805
3,55.5513,5.2195,7.0807,1.50962,0.59095,0.23324,0.24712,0.14734,5.21921,6.5087,1.52176,0.00108742,0.00108742,0.00108742
4,73.7604,5.0716,6.32138,1.52329,0.5421,0.26237,0.26345,0.15172,5.18326,5.74253,1.55281,0.001089,0.001089,0.001089
5,92.0984,4.93567,5.93189,1.51346,0.32244,0.32518,0.24431,0.1345,4.92645,6.2866,1.56194,0.00108167,0.00108167,0.00108167
6,110.322,4.86968,5.71723,1.49765,0.44796,0.33395,0.31765,0.19421,4.83006,5.41534,1.53681,0.00107434,0.00107434,0.00107434
7,128.49,4.75944,5.32197,1.49002,0.48488,0.34923,0.3582,0.20682,4.93153,4.88174,1.50777,0.001067,0.001067,0.001067
8,146.69,4.73537,5.27355,1.49352,0.4826,0.37009,0.35548,0.21526,4.78585,4.93749,1.48454,0.00105967,0.00105967,0.00105967
9,164.857,4.67279,5.16564,1.47352,0.50365,0.36595,0.35943,0.21542,4.783,4.67876,1.49834,0.00105234,0.00105234,0.00105234
10,183.111,4.685,5.07743,1.4677,0.4431,0.35332,0.35349,0.20764,4.79554,4.76659,1.48231,0.00104501,0.00104501,0.00104501
11,201.165,4.62114,5.04026,1.46118,0.47344,0.37733,0.35443,0.22278,4.74422,4.5851,1.458,0.00103767,0.00103767,0.00103767
12,219.564,4.55798,4.86119,1.43405,0.52794,0.36308,0.3719,0.22515,4.79959,4.6895,1.46352,0.00103034,0.00103034,0.00103034
13,237.771,4.58324,4.7548,1.43808,0.48952,0.36591,0.36781,0.21522,4.82921,4.60501,1.48151,0.00102301,0.00102301,0.00102301
14,256.167,4.58769,4.77983,1.42815,0.53103,0.36094,0.37177,0.22304,4.73207,4.53903,1.48664,0.00101568,0.00101568,0.00101568
15,274.414,4.47645,4.62375,1.43389,0.50386,0.40671,0.37748,0.23377,4.73356,4.53254,1.51697,0.00100834,0.00100834,0.00100834
16,292.579,4.48611,4.68674,1.44214,0.5143,0.44143,0.40742,0.24148,4.69343,4.40014,1.50251,0.00100101,0.00100101,0.00100101
17,310.654,4.53537,4.57689,1.41937,0.5039,0.40609,0.40271,0.23454,4.72017,4.44231,1.47622,0.000993678,0.000993678,0.000993678
18,328.82,4.52473,4.58593,1.43471,0.50929,0.45995,0.41063,0.24344,4.68466,4.55448,1.455,0.000986346,0.000986346,0.000986346
19,347.052,4.47767,4.49828,1.4254,0.50022,0.40948,0.38508,0.2379,4.66604,4.40944,1.4796,0.000979013,0.000979013,0.000979013
20,365.41,4.40198,4.41067,1.42312,0.51986,0.40841,0.39532,0.24354,4.66948,4.39483,1.45936,0.000971681,0.000971681,0.000971681
21,383.676,4.44469,4.37823,1.41557,0.50217,0.4418,0.42232,0.25721,4.63357,4.46888,1.50266,0.000964348,0.000964348,0.000964348
22,401.932,4.49074,4.36108,1.42267,0.52477,0.41717,0.41922,0.25593,4.59648,4.30413,1.47636,0.000957015,0.000957015,0.000957015
23,420.104,4.3396,4.27742,1.41553,0.51991,0.44304,0.41493,0.25769,4.61273,4.2998,1.48851,0.000949683,0.000949683,0.000949683
24,438.588,4.2867,4.20693,1.40959,0.57309,0.42825,0.42779,0.26533,4.5692,4.10852,1.47361,0.00094235,0.00094235,0.00094235
25,456.667,4.24681,4.16387,1.39937,0.52006,0.43277,0.4142,0.25857,4.57148,4.31191,1.47349,0.000935018,0.000935018,0.000935018
26,474.812,4.29477,4.19387,1.41116,0.55501,0.43141,0.42868,0.24777,4.51516,4.1413,1.45688,0.000927685,0.000927685,0.000927685
27,493.124,4.29428,4.12439,1.39663,0.56417,0.41165,0.41138,0.25013,4.54341,4.17003,1.4548,0.000920352,0.000920352,0.000920352
28,511.269,4.25022,4.03609,1.38611,0.54174,0.4372,0.42711,0.26232,4.53807,4.10955,1.46152,0.00091302,0.00091302,0.00091302
29,529.623,4.28188,4.00414,1.37348,0.53049,0.43639,0.43466,0.27375,4.60252,4.25673,1.47055,0.000905687,0.000905687,0.000905687
30,547.862,4.21946,4.03592,1.38884,0.57047,0.45215,0.42891,0.26444,4.53583,4.1738,1.46132,0.000898355,0.000898355,0.000898355
31,565.971,4.27793,4.04904,1.39463,0.53576,0.43264,0.42313,0.24626,4.56633,4.20328,1.4639,0.000891022,0.000891022,0.000891022
32,584.219,4.30592,4.08863,1.39201,0.54476,0.42223,0.41322,0.25308,4.64713,4.33791,1.45658,0.000883689,0.000883689,0.000883689
33,602.26,4.24763,4.04667,1.39728,0.54142,0.45628,0.43297,0.2607,4.60037,4.18501,1.44856,0.000876357,0.000876357,0.000876357
34,620.286,4.23714,4.01468,1.39021,0.54535,0.44619,0.4447,0.25767,4.50475,4.25816,1.44314,0.000869024,0.000869024,0.000869024
35,638.631,4.23728,3.95699,1.38025,0.55088,0.44317,0.43429,0.2645,4.47313,4.14767,1.46609,0.000861692,0.000861692,0.000861692
36,656.783,4.22458,3.92246,1.35286,0.56422,0.4624,0.45095,0.26177,4.59676,4.11961,1.45148,0.000854359,0.000854359,0.000854359
37,675.022,4.15877,3.74336,1.37096,0.54788,0.45968,0.44833,0.2681,4.47172,4.03503,1.45874,0.000847026,0.000847026,0.000847026
38,693.111,4.10903,3.8167,1.36976,0.54263,0.44635,0.43146,0.25806,4.56833,4.17334,1.47192,0.000839694,0.000839694,0.000839694
39,711.135,4.16638,3.84041,1.35163,0.57001,0.44883,0.42917,0.26282,4.43894,3.97876,1.44512,0.000832361,0.000832361,0.000832361
40,729.357,4.08496,3.70858,1.36913,0.56025,0.44228,0.43637,0.26556,4.40349,4.08974,1.4358,0.000825029,0.000825029,0.000825029
41,747.558,4.16153,3.71221,1.36525,0.56172,0.465,0.43833,0.25795,4.49264,4.06251,1.44749,0.000817696,0.000817696,0.000817696
42,765.783,4.15403,3.75096,1.37189,0.54215,0.44091,0.42363,0.25333,4.52452,4.21399,1.45323,0.000810363,0.000810363,0.000810363
43,783.959,4.11045,3.66732,1.35045,0.56482,0.46172,0.44588,0.26672,4.41222,3.92545,1.44951,0.000803031,0.000803031,0.000803031
44,802.241,4.10779,3.66626,1.35368,0.56009,0.44414,0.43509,0.25849,4.59983,4.18537,1.4739,0.000795698,0.000795698,0.000795698
45,820.572,4.06505,3.63014,1.34782,0.55158,0.46658,0.4594,0.26585,4.55534,4.08924,1.4691,0.000788366,0.000788366,0.000788366
46,838.624,4.03264,3.6354,1.37201,0.572,0.45347,0.4434,0.27289,4.51256,4.05173,1.44863,0.000781033,0.000781033,0.000781033
47,856.857,4.03234,3.57989,1.34436,0.59708,0.47316,0.45829,0.2718,4.47406,4.01688,1.44281,0.0007737,0.0007737,0.0007737
48,874.895,3.96828,3.57197,1.34719,0.57492,0.45261,0.44482,0.26841,4.49096,4.02586,1.46309,0.000766368,0.000766368,0.000766368
49,892.968,3.99824,3.60358,1.34238,0.57697,0.45529,0.44487,0.27227,4.46742,3.9045,1.45629,0.000759035,0.000759035,0.000759035
50,911.278,3.98272,3.48527,1.34272,0.59561,0.46095,0.46254,0.28654,4.4455,4.00213,1.46016,0.000751703,0.000751703,0.000751703
51,929.384,3.99291,3.46834,1.33468,0.54993,0.45998,0.44884,0.27916,4.50161,4.02228,1.44689,0.00074437,0.00074437,0.00074437
52,947.531,3.92378,3.42464,1.33089,0.59501,0.46939,0.45544,0.27476,4.4817,4.03645,1.42858,0.000737037,0.000737037,0.000737037
53,965.782,3.94374,3.42506,1.32437,0.61105,0.45792,0.46135,0.27179,4.47282,3.88213,1.47487,0.000729705,0.000729705,0.000729705
54,983.687,3.88436,3.41193,1.31829,0.58175,0.47112,0.45599,0.27261,4.45284,3.9219,1.49135,0.000722372,0.000722372,0.000722372
55,1001.8,3.96595,3.44895,1.33926,0.57974,0.46097,0.44575,0.27328,4.41082,3.97769,1.45135,0.00071504,0.00071504,0.00071504
56,1020.02,4.00062,3.38266,1.32774,0.5951,0.46043,0.45637,0.27733,4.47835,3.94306,1.4871,0.000707707,0.000707707,0.000707707
57,1038.35,3.90043,3.3732,1.33168,0.5751,0.48411,0.47258,0.28011,4.48104,3.9004,1.46327,0.000700374,0.000700374,0.000700374
58,1056.65,3.87504,3.34037,1.33911,0.57178,0.46801,0.47138,0.28372,4.46186,3.91446,1.45662,0.000693042,0.000693042,0.000693042
59,1074.69,3.81753,3.29569,1.31831,0.59305,0.47432,0.47493,0.27991,4.48863,3.96673,1.4574,0.000685709,0.000685709,0.000685709
