epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.8176,5.69862,25.4072,1.35731,0.00513,0.21375,0.17313,0.10942,5.29002,25.3149,1.308,0.000361301,0.000361301,0.000361301
2,47.7419,5.60383,17.8064,1.25911,0.53887,0.19402,0.1783,0.09197,5.60724,20.0036,1.23307,0.000726805,0.000726805,0.000726805
3,69.4235,5.44624,15.0264,1.2314,0.48569,0.25319,0.20583,0.08845,5.61103,14.2563,1.23814,0.00108742,0.00108742,0.00108742
4,97.235,5.39162,14.3167,1.22289,0.20259,0.3253,0.25068,0.12419,5.42115,13.0879,1.22739,0.001089,0.001089,0.001089
5,125.513,5.31677,13.635,1.20821,0.31141,0.34533,0.2932,0.13331,5.28133,11.8741,1.20072,0.00108167,0.00108167,0.00108167
6,153.469,5.26823,13.0089,1.20721,0.35868,0.31175,0.31094,0.16883,5.29736,11.5362,1.17326,0.00107434,0.00107434,0.00107434
7,183.32,5.22534,12.4359,1.18181,0.433,0.35755,0.33717,0.18173,5.13063,10.407,1.14657,0.001067,0.001067,0.001067
8,210.496,5.13905,12.0514,1.1712,0.44896,0.35199,0.35174,0.18644,5.08221,10.3301,1.17256,0.00105967,0.00105967,0.00105967
9,237.238,5.09031,11.8322,1.18488,0.45531,0.38925,0.37659,0.2027,4.91659,9.83023,1.16,0.00105234,0.00105234,0.00105234
10,264.204,4.97662,11.4482,1.16336,0.49751,0.39625,0.38869,0.20856,4.91147,9.98598,1.14324,0.00104501,0.00104501,0.00104501
11,292.331,4.90056,10.9374,1.15459,0.52322,0.39636,0.40761,0.22787,4.84976,9.73849,1.11527,0.00103767,0.00103767,0.00103767
12,319.377,4.93914,10.7823,1.14673,0.52126,0.41093,0.40236,0.2206,4.97726,9.56009,1.12385,0.00103034,0.00103034,0.00103034
13,346.695,4.91196,10.7496,1.14738,0.5552,0.40645,0.41054,0.22284,4.95532,9.82023,1.13396,0.00102301,0.00102301,0.00102301
14,373.943,4.92271,10.7316,1.15545,0.47565,0.41481,0.39756,0.216,4.86441,9.85946,1.1464,0.00101568,0.00101568,0.00101568
15,404.28,4.83794,10.2816,1.14421,0.51153,0.38318,0.39812,0.22689,4.85665,9.85972,1.13785,0.00100834,0.00100834,0.00100834
16,433.177,4.82411,10.1154,1.13504,0.50629,0.38755,0.39137,0.22168,4.79806,10.0434,1.11595,0.00100101,0.00100101,0.00100101
17,461.357,4.78043,9.86214,1.1231,0.55844,0.42921,0.43016,0.23549,4.74222,9.14229,1.11639,0.000993678,0.000993678,0.000993678
18,488.253,4.81547,9.76639,1.12603,0.5473,0.43355,0.43622,0.23987,4.74176,9.24741,1.09777,0.000986346,0.000986346,0.000986346
19,515.081,4.73002,9.81267,1.1167,0.49059,0.41594,0.40136,0.22378,4.83639,9.79309,1.11197,0.000979013,0.000979013,0.000979013
20,542.514,4.76194,9.69631,1.12115,0.53764,0.42569,0.4347,0.24345,4.7559,9.02105,1.1116,0.000971681,0.000971681,0.000971681
21,572.72,4.79862,9.68751,1.12302,0.51516,0.40437,0.42047,0.24156,4.69875,9.22416,1.11356,0.000964348,0.000964348,0.000964348
22,599.516,4.71646,9.51805,1.11813,0.51129,0.39481,0.39998,0.21923,4.78365,9.83659,1.12356,0.000957015,0.000957015,0.000957015
23,626.563,4.69391,9.32293,1.10778,0.51499,0.41722,0.40429,0.22676,4.83002,10.2851,1.10828,0.000949683,0.000949683,0.000949683
24,654.599,4.65868,9.12547,1.10767,0.51346,0.44909,0.43605,0.2469,4.83445,8.98498,1.11053,0.00094235,0.00094235,0.00094235
25,682.444,4.65437,9.0709,1.10691,0.59624,0.42102,0.44072,0.24286,4.8466,9.05846,1.12046,0.000935018,0.000935018,0.000935018
26,710.041,4.68412,9.19269,1.10545,0.58292,0.40053,0.42604,0.23988,4.75123,8.83777,1.10534,0.000927685,0.000927685,0.000927685
