epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.6734,5.67064,4.24483,1.3366,0.00688,0.20915,0.06471,0.0361,5.37111,4.24554,1.2869,0.000361301,0.000361301,0.000361301
2,56.0349,5.28701,3.14747,1.18213,0.96477,0.08507,0.15355,0.07628,5.3164,3.62694,1.13458,0.000726805,0.000726805,0.000726805
3,84.0621,5.29865,2.73359,1.18431,0.81246,0.19453,0.25872,0.14347,5.26821,2.65076,1.22795,0.00108742,0.00108742,0.00108742
4,111.565,5.25472,2.50318,1.18352,0.28482,0.26443,0.24498,0.11849,5.43036,2.05651,1.1886,0.001089,0.001089,0.001089
5,139.991,5.25676,2.35575,1.17835,0.48514,0.27831,0.24976,0.11991,5.24124,2.0059,1.24549,0.00108167,0.00108167,0.00108167
6,184.49,5.18416,2.24256,1.18001,0.57688,0.27752,0.28942,0.15775,5.26614,1.9149,1.15992,0.00107434,0.00107434,0.00107434
7,212.396,5.13497,2.14866,1.17014,0.29351,0.3503,0.30923,0.16752,5.05406,1.78536,1.18346,0.001067,0.001067,0.001067
8,239.986,5.07058,2.06135,1.17095,0.39478,0.34263,0.33145,0.18089,5.1699,1.76162,1.16534,0.00105967,0.00105967,0.00105967
9,267.442,5.07925,2.0237,1.16863,0.47247,0.35336,0.34419,0.19529,5.11957,1.71222,1.1618,0.00105234,0.00105234,0.00105234
10,294.949,5.01914,1.96922,1.15671,0.441,0.3525,0.35336,0.20536,5.01721,1.69512,1.1448,0.00104501,0.00104501,0.00104501
11,322.204,4.90852,1.91027,1.14049,0.48263,0.36824,0.37883,0.2147,5.01771,1.7066,1.13552,0.00103767,0.00103767,0.00103767
12,349.622,4.86498,1.86919,1.1271,0.45359,0.37869,0.37633,0.21186,5.02427,1.6857,1.1134,0.00103034,0.00103034,0.00103034
13,377.121,4.86966,1.85833,1.13646,0.49197,0.40435,0.39231,0.22884,4.96074,1.59197,1.1508,0.00102301,0.00102301,0.00102301
14,404.759,4.85602,1.79708,1.14436,0.54554,0.37614,0.37633,0.22928,4.91211,1.63257,1.12858,0.00101568,0.00101568,0.00101568
15,432.678,4.86716,1.82558,1.13587,0.52314,0.3906,0.38987,0.22336,4.92921,1.66065,1.12853,0.00100834,0.00100834,0.00100834
16,460.04,4.83167,1.7523,1.1242,0.49564,0.38781,0.3876,0.21808,4.97663,1.65784,1.13962,0.00100101,0.00100101,0.00100101
17,488.765,4.82523,1.76266,1.1267,0.49672,0.43434,0.39114,0.22331,4.80505,1.56078,1.11764,0.000993678,0.000993678,0.000993678
18,516.35,4.78928,1.73684,1.11553,0.55614,0.43229,0.41637,0.2434,4.85621,1.52835,1.10128,0.000986346,0.000986346,0.000986346
19,543.902,4.73625,1.71387,1.11957,0.55475,0.42193,0.4126,0.23049,4.87923,1.52618,1.13074,0.000979013,0.000979013,0.000979013
20,573.359,4.77242,1.6978,1.12051,0.46813,0.38274,0.38201,0.21232,4.89093,1.70484,1.14064,0.000971681,0.000971681,0.000971681
21,616.58,4.78573,1.68632,1.13231,0.50489,0.41391,0.4081,0.22285,5.01019,1.60489,1.13907,0.000964348,0.000964348,0.000964348
22,644.562,4.74592,1.67594,1.1231,0.56974,0.41088,0.42749,0.25116,4.76823,1.50596,1.11249,0.000957015,0.000957015,0.000957015
23,672.505,4.71242,1.65656,1.10983,0.51844,0.43746,0.41348,0.24445,4.83503,1.54261,1.1284,0.000949683,0.000949683,0.000949683
24,700.235,4.73285,1.63237,1.12572,0.5372,0.42467,0.41705,0.22229,4.88531,1.57486,1.13205,0.00094235,0.00094235,0.00094235
25,731.007,4.72514,1.61197,1.10704,0.49149,0.43693,0.42691,0.23689,4.8179,1.54573,1.13168,0.000935018,0.000935018,0.000935018
26,850.181,4.74252,1.6061,1.10772,0.51035,0.42656,0.42488,0.24399,4.78029,1.58041,1.11905,0.000927685,0.000927685,0.000927685
27,877.498,4.64888,1.59555,1.09388,0.54115,0.4311,0.43238,0.25683,4.77219,1.55817,1.11461,0.000920352,0.000920352,0.000920352
28,905.061,4.6668,1.59202,1.11319,0.49848,0.43397,0.42578,0.24625,4.69714,1.49241,1.12413,0.00091302,0.00091302,0.00091302
29,932.272,4.65197,1.60043,1.08789,0.58676,0.41948,0.4487,0.24985,4.77678,1.50453,1.11656,0.000905687,0.000905687,0.000905687
30,961.687,4.60561,1.55786,1.09741,0.55592,0.43926,0.4425,0.26085,4.82057,1.55866,1.11729,0.000898355,0.000898355,0.000898355
31,989.21,4.6163,1.53737,1.0953,0.51721,0.41997,0.43232,0.2492,4.7539,1.51763,1.10895,0.000891022,0.000891022,0.000891022
32,1016.78,4.62602,1.52884,1.0888,0.55408,0.46288,0.45073,0.25846,4.68611,1.44206,1.10885,0.000883689,0.000883689,0.000883689
33,1038.94,4.53957,1.51437,1.0857,0.54186,0.4474,0.45775,0.26859,4.69823,1.4816,1.10631,0.000876357,0.000876357,0.000876357
34,1061.35,4.60354,1.53716,1.08783,0.52108,0.44968,0.43582,0.24863,4.70005,1.46936,1.11505,0.000869024,0.000869024,0.000869024
35,1083.6,4.54038,1.50546,1.07642,0.52355,0.46996,0.44312,0.25792,4.78217,1.47787,1.10388,0.000861692,0.000861692,0.000861692
36,1105.82,4.57835,1.48578,1.07714,0.53474,0.44066,0.44245,0.25025,4.74909,1.52312,1.10448,0.000854359,0.000854359,0.000854359
37,1132.51,4.62459,1.49989,1.09002,0.51718,0.47615,0.45707,0.27231,4.6918,1.47808,1.10443,0.000847026,0.000847026,0.000847026
38,1159.94,4.53812,1.47612,1.07545,0.55318,0.46186,0.47261,0.2699,4.66572,1.46207,1.10554,0.000839694,0.000839694,0.000839694
39,1187.06,4.4922,1.46192,1.0734,0.54785,0.46087,0.46095,0.26944,4.67125,1.47065,1.10818,0.000832361,0.000832361,0.000832361
40,1216.41,4.514,1.50443,1.09245,0.55636,0.43666,0.44261,0.25938,4.7414,1.56301,1.11524,0.000825029,0.000825029,0.000825029
41,1243.61,4.47614,1.45976,1.08305,0.55314,0.45924,0.47257,0.26772,4.63236,1.48746,1.08994,0.000817696,0.000817696,0.000817696
42,1271.5,4.4381,1.44028,1.06852,0.54459,0.47622,0.47518,0.28,4.65241,1.4429,1.09452,0.000810363,0.000810363,0.000810363
43,1301.59,4.44609,1.44905,1.07695,0.54738,0.47528,0.46151,0.27603,4.6309,1.40497,1.10622,0.000803031,0.000803031,0.000803031
44,1328.75,4.42701,1.44276,1.0701,0.53287,0.4571,0.45712,0.26352,4.72094,1.59003,1.11104,0.000795698,0.000795698,0.000795698
45,1355.85,4.47496,1.42949,1.07764,0.54684,0.44576,0.46152,0.25976,4.79793,1.49393,1.1155,0.000788366,0.000788366,0.000788366
46,1383.77,4.50402,1.4323,1.0775,0.5541,0.46028,0.45113,0.27309,4.65676,1.50089,1.09041,0.000781033,0.000781033,0.000781033
47,1412.05,4.42731,1.40852,1.06669,0.59131,0.44311,0.45659,0.25465,4.65131,1.44826,1.09938,0.0007737,0.0007737,0.0007737
48,1440.24,4.39107,1.41233,1.06537,0.54707,0.48931,0.46935,0.27112,4.70902,1.48244,1.09674,0.000766368,0.000766368,0.000766368
49,1469.06,4.45872,1.41261,1.06212,0.54676,0.49496,0.47433,0.27128,4.64457,1.44274,1.094,0.000759035,0.000759035,0.000759035
50,1497.57,4.44311,1.38811,1.05902,0.53795,0.47325,0.46147,0.27314,4.65363,1.4361,1.09988,0.000751703,0.000751703,0.000751703
51,1549.78,4.42985,1.38527,1.06981,0.5475,0.46401,0.46984,0.27377,4.64718,1.44963,1.09256,0.00074437,0.00074437,0.00074437
52,1577.27,4.40425,1.38251,1.06124,0.54146,0.45689,0.46722,0.26866,4.65794,1.45041,1.10073,0.000737037,0.000737037,0.000737037
53,1604.98,4.3506,1.35823,1.05483,0.57026,0.46404,0.47909,0.28745,4.63115,1.4172,1.09664,0.000729705,0.000729705,0.000729705
54,1632.17,4.3851,1.36671,1.06016,0.56889,0.479,0.48135,0.27956,4.68078,1.45,1.10797,0.000722372,0.000722372,0.000722372
55,1659.62,4.32562,1.36693,1.06038,0.58838,0.49772,0.48096,0.28911,4.71518,1.40839,1.09178,0.00071504,0.00071504,0.00071504
56,1689.04,4.36319,1.34151,1.05614,0.56804,0.47946,0.4746,0.27991,4.67018,1.42172,1.09715,0.000707707,0.000707707,0.000707707
57,1717.67,4.3289,1.31944,1.04962,0.57038,0.4775,0.47347,0.285,4.64641,1.47888,1.09142,0.000700374,0.000700374,0.000700374
58,1746.16,4.31017,1.32897,1.05727,0.55616,0.48251,0.47454,0.27763,4.63419,1.4108,1.09542,0.000693042,0.000693042,0.000693042
59,1773.42,4.33511,1.32823,1.05225,0.54785,0.4905,0.47734,0.28706,4.63357,1.40156,1.09758,0.000685709,0.000685709,0.000685709
60,1801.15,4.33052,1.31345,1.04932,0.55859,0.49408,0.47982,0.28199,4.68456,1.42553,1.10371,0.000678377,0.000678377,0.000678377
61,1828.62,4.25296,1.30898,1.03593,0.58338,0.47128,0.48461,0.28449,4.62323,1.38965,1.084,0.000671044,0.000671044,0.000671044
62,1856.82,4.31226,1.30541,1.04932,0.53054,0.48766,0.47303,0.28047,4.63426,1.41612,1.09163,0.000663711,0.000663711,0.000663711
63,1884.31,4.28144,1.31413,1.04442,0.56531,0.47934,0.48032,0.28353,4.62584,1.35548,1.08765,0.000656379,0.000656379,0.000656379
64,1911.65,4.25322,1.30147,1.03738,0.59048,0.46997,0.48602,0.28459,4.60261,1.38671,1.10553,0.000649046,0.000649046,0.000649046
65,1938.91,4.30497,1.2904,1.04693,0.56121,0.49533,0.47998,0.27892,4.69693,1.42042,1.10031,0.000641714,0.000641714,0.000641714
66,2008.68,4.29241,1.28972,1.04641,0.59678,0.47484,0.48254,0.28932,4.63406,1.38701,1.09526,0.000634381,0.000634381,0.000634381
67,2037.41,4.27829,1.29802,1.05452,0.58357,0.48598,0.48483,0.27999,4.635,1.37374,1.09633,0.000627048,0.000627048,0.000627048
68,2066.72,4.31207,1.31004,1.04602,0.5842,0.49337,0.49435,0.29026,4.57177,1.35442,1.08944,0.000619716,0.000619716,0.000619716
