epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.8967,5.62684,12.5899,1.80441,0.00551,0.19803,0.1493,0.09628,5.43725,12.6045,1.66778,0.000361301,0.000361301,0.000361301
2,45.836,5.29192,9.24641,1.59937,0.91896,0.095,0.17866,0.0877,5.33384,10.5547,1.63898,0.000726805,0.000726805,0.000726805
3,68.8489,5.267,7.65701,1.5735,0.46706,0.21459,0.17554,0.07722,5.44018,6.94551,1.61859,0.00108742,0.00108742,0.00108742
4,92.1367,5.29595,7.42604,1.60272,0.43961,0.281,0.2454,0.10851,5.50205,6.45917,1.61689,0.001089,0.001089,0.001089
5,115.149,5.18011,6.92078,1.58973,0.53291,0.28775,0.2894,0.13071,5.36347,5.74238,1.66232,0.00108167,0.00108167,0.00108167
6,138.129,5.07589,6.59743,1.57476,0.57512,0.30055,0.31797,0.15697,5.19929,5.35123,1.56144,0.00107434,0.00107434,0.00107434
7,161.127,5.05129,6.45838,1.54133,0.36479,0.33634,0.32251,0.17137,5.13766,5.28799,1.52827,0.001067,0.001067,0.001067
8,184.045,4.94433,6.00876,1.52914,0.39159,0.35848,0.34381,0.17786,5.17981,4.93735,1.5398,0.00105967,0.00105967,0.00105967
9,206.932,4.904,5.82722,1.52656,0.4326,0.36916,0.36228,0.20084,5.02714,4.96409,1.51645,0.00105234,0.00105234,0.00105234
10,229.85,4.85586,5.64213,1.51565,0.4376,0.36823,0.36059,0.20597,5.11593,5.1517,1.55602,0.00104501,0.00104501,0.00104501
11,252.699,4.86168,5.57551,1.49842,0.44785,0.37475,0.35506,0.19435,5.18381,4.95783,1.53517,0.00103767,0.00103767,0.00103767
12,275.586,4.86982,5.48513,1.50389,0.47992,0.37374,0.37902,0.20648,4.97049,4.85227,1.52442,0.00103034,0.00103034,0.00103034
13,298.445,4.8104,5.35649,1.50337,0.49646,0.3927,0.3916,0.22627,5.02669,4.69121,1.52848,0.00102301,0.00102301,0.00102301
14,321.989,4.80876,5.31191,1.49733,0.50534,0.4084,0.3985,0.23481,4.99362,4.74017,1.51935,0.00101568,0.00101568,0.00101568
15,344.939,4.77747,5.24033,1.47442,0.51334,0.42041,0.40223,0.21566,4.94976,4.612,1.52892,0.00100834,0.00100834,0.00100834
16,367.869,4.76081,5.14319,1.47461,0.5175,0.42731,0.42372,0.23398,4.89672,4.49131,1.51325,0.00100101,0.00100101,0.00100101
17,390.609,4.62919,4.87956,1.45322,0.53716,0.43553,0.41282,0.23145,4.92501,4.66654,1.51546,0.000993678,0.000993678,0.000993678
18,415.155,4.56969,4.81126,1.45448,0.53005,0.42854,0.42505,0.23454,4.90095,4.58627,1.50624,0.000986346,0.000986346,0.000986346
19,437.877,4.58344,4.78205,1.46094,0.52372,0.42643,0.42984,0.23977,4.9674,4.53875,1.51585,0.000979013,0.000979013,0.000979013
20,461.163,4.59593,4.73567,1.44946,0.53324,0.45451,0.43807,0.2386,4.85753,4.63986,1.52323,0.000971681,0.000971681,0.000971681
21,484.146,4.56733,4.67768,1.44776,0.55402,0.4462,0.44583,0.24962,4.96041,4.56551,1.49773,0.000964348,0.000964348,0.000964348
22,506.946,4.61345,4.64822,1.44707,0.5252,0.44289,0.43245,0.23379,4.95465,4.62843,1.50924,0.000957015,0.000957015,0.000957015
23,530.87,4.53652,4.5327,1.44268,0.52771,0.45982,0.44329,0.24422,4.81443,4.47327,1.47936,0.000949683,0.000949683,0.000949683
24,554.009,4.55064,4.50982,1.45075,0.53974,0.42536,0.428,0.24072,4.89729,4.61528,1.49044,0.00094235,0.00094235,0.00094235
25,577.132,4.4483,4.36736,1.43681,0.56862,0.43676,0.43153,0.24809,4.83773,4.44408,1.50222,0.000935018,0.000935018,0.000935018
26,599.954,4.44103,4.29394,1.43838,0.5519,0.4437,0.44673,0.25698,4.88931,4.37202,1.51735,0.000927685,0.000927685,0.000927685
27,622.73,4.43533,4.32667,1.42087,0.56653,0.45744,0.45572,0.25171,4.84942,4.32731,1.49563,0.000920352,0.000920352,0.000920352
28,645.615,4.40551,4.24278,1.41786,0.55517,0.43432,0.43739,0.25315,4.85107,4.37618,1.50695,0.00091302,0.00091302,0.00091302
29,669.051,4.38226,4.16088,1.41581,0.57181,0.42076,0.44592,0.24821,4.81056,4.41719,1.49403,0.000905687,0.000905687,0.000905687
30,691.768,4.43369,4.29087,1.40912,0.51905,0.44493,0.43812,0.24589,4.98896,4.632,1.53111,0.000898355,0.000898355,0.000898355
31,715.314,4.47436,4.36043,1.43094,0.60674,0.40406,0.43114,0.24718,5.00583,4.48553,1.51137,0.000891022,0.000891022,0.000891022
32,738.04,4.4638,4.35925,1.42491,0.5635,0.45209,0.45054,0.25326,4.80316,4.30962,1.49244,0.000883689,0.000883689,0.000883689
33,760.884,4.42786,4.23123,1.42507,0.56508,0.46088,0.45658,0.2552,4.85034,4.37624,1.49925,0.000876357,0.000876357,0.000876357
34,783.733,4.42483,4.15965,1.40622,0.50615,0.45999,0.44243,0.25082,4.84693,4.38469,1.48758,0.000869024,0.000869024,0.000869024
35,807.061,4.38904,4.10041,1.41264,0.56716,0.48416,0.46785,0.26974,4.76883,4.2161,1.48331,0.000861692,0.000861692,0.000861692
36,829.815,4.36228,4.00437,1.39733,0.58387,0.4389,0.45571,0.25216,4.84385,4.34028,1.51103,0.000854359,0.000854359,0.000854359
37,852.688,4.33363,4.03219,1.39085,0.55407,0.48275,0.4681,0.25313,4.83708,4.22165,1.50036,0.000847026,0.000847026,0.000847026
38,875.517,4.34806,3.95146,1.38413,0.56932,0.46819,0.46413,0.26274,4.86259,4.24195,1.49086,0.000839694,0.000839694,0.000839694
39,898.364,4.32001,3.94823,1.39271,0.55709,0.47037,0.46743,0.25946,4.87781,4.27667,1.48976,0.000832361,0.000832361,0.000832361
40,921.15,4.30021,3.93549,1.39179,0.54264,0.45535,0.45706,0.2596,4.79457,4.38775,1.47961,0.000825029,0.000825029,0.000825029
41,944.644,4.27531,3.84872,1.39178,0.5375,0.47324,0.46595,0.25885,4.81401,4.18055,1.49021,0.000817696,0.000817696,0.000817696
42,967.453,4.27852,3.81882,1.39671,0.58097,0.48379,0.47526,0.26245,4.7723,4.18018,1.49432,0.000810363,0.000810363,0.000810363
43,990.299,4.24811,3.82703,1.39554,0.58863,0.47305,0.47417,0.26772,4.74416,4.27301,1.47533,0.000803031,0.000803031,0.000803031
44,1012.98,4.21594,3.74825,1.37728,0.60476,0.45963,0.47644,0.27028,4.77553,4.23021,1.48401,0.000795698,0.000795698,0.000795698
45,1035.73,4.22066,3.75306,1.38146,0.58575,0.48177,0.47492,0.27046,4.78125,4.22241,1.49091,0.000788366,0.000788366,0.000788366
