epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.9562,5.65033,13.4851,1.40591,0.00267,0.17641,0.04333,0.02448,5.47487,12.6581,1.29321,0.0707317,0.00325203,0.00325203
2,49.4336,5.54438,9.93045,1.26482,0.96446,0.04727,0.13959,0.07981,5.77604,11.2076,1.24178,0.0406882,0.0065419,0.0065419
3,71.3345,5.69695,8.72091,1.29773,0.51762,0.13624,0.20204,0.1016,5.7978,8.96095,1.23998,0.0106008,0.00978777,0.00978777
4,98.3361,5.72953,8.68492,1.27016,0.46773,0.01102,0.01425,0.00518,7.43944,11.3849,2.19645,0.009802,0.009802,0.009802
5,126.065,5.45167,7.80361,1.23266,0.53196,0.19228,0.20494,0.10143,5.8725,7.33333,1.33646,0.009736,0.009736,0.009736
6,153.423,5.52081,7.39627,1.23419,0.51046,0.22587,0.21762,0.10976,5.4823,6.38829,1.19411,0.00967,0.00967,0.00967
7,182.283,5.45786,7.09438,1.22159,0.37957,0.22322,0.23422,0.13348,5.95379,7.87535,1.35073,0.009604,0.009604,0.009604
8,208.925,5.26018,6.86504,1.1976,0.42038,0.23941,0.23506,0.13603,5.99676,7.15136,1.39888,0.009538,0.009538,0.009538
9,235.315,5.17924,6.75419,1.19028,0.39017,0.28783,0.27699,0.15612,5.57075,6.22912,1.27289,0.009472,0.009472,0.009472
10,261.762,5.24646,6.89777,1.18467,0.42861,0.2486,0.24056,0.12802,6.07415,7.33267,1.36844,0.009406,0.009406,0.009406
11,289.463,5.03697,6.5165,1.16356,0.39976,0.29531,0.27824,0.16244,5.55437,6.48093,1.27752,0.00934,0.00934,0.00934
12,316.291,5.13748,6.21676,1.18011,0.43069,0.27093,0.28127,0.16027,5.46839,6.06484,1.25571,0.009274,0.009274,0.009274
13,343.431,5.10532,6.21778,1.17162,0.50999,0.35734,0.35878,0.2039,5.20217,5.51292,1.1921,0.009208,0.009208,0.009208
14,370.645,4.96965,5.97576,1.15067,0.39495,0.24953,0.26386,0.1616,5.67047,7.13686,1.332,0.009142,0.009142,0.009142
15,398.614,4.94491,5.75673,1.15539,0.4778,0.38075,0.3597,0.20563,5.06043,5.02935,1.1571,0.009076,0.009076,0.009076
16,426.448,5.04647,5.85157,1.16093,0.5137,0.33438,0.3427,0.18428,5.34732,5.56474,1.18921,0.00901,0.00901,0.00901
17,453.651,4.93589,5.88974,1.14366,0.54139,0.30311,0.31538,0.17246,5.65379,5.98528,1.24076,0.008944,0.008944,0.008944
18,479.814,4.95403,5.78847,1.13375,0.51813,0.36019,0.35811,0.20013,5.22677,5.48216,1.16485,0.008878,0.008878,0.008878
19,506.125,4.80525,5.73166,1.12716,0.53598,0.37317,0.37017,0.20925,5.10454,5.42948,1.14795,0.008812,0.008812,0.008812
20,532.623,4.86288,5.54072,1.12676,0.49814,0.38792,0.38477,0.224,4.92192,4.96051,1.16196,0.008746,0.008746,0.008746
21,561.798,4.87548,5.53732,1.12671,0.55336,0.35336,0.3757,0.21615,5.09725,5.51582,1.16126,0.00868,0.00868,0.00868
22,588.595,4.81799,5.37192,1.12372,0.56369,0.45718,0.45118,0.24144,4.82964,4.65731,1.12582,0.008614,0.008614,0.008614
23,615.422,4.87404,5.41044,1.12362,0.51619,0.44423,0.4228,0.24517,4.8629,4.83775,1.13028,0.008548,0.008548,0.008548
24,641.884,4.67698,5.33013,1.10773,0.52115,0.40005,0.39915,0.22524,5.05359,4.89066,1.16582,0.008482,0.008482,0.008482
25,663.818,4.75676,5.14264,1.11332,0.55322,0.44231,0.43457,0.24888,4.7756,4.80635,1.11926,0.008416,0.008416,0.008416
26,686.238,4.68825,5.23783,1.09878,0.51314,0.43849,0.42342,0.24357,4.78753,4.79573,1.10373,0.00835,0.00835,0.00835
27,708.142,4.76984,5.13089,1.11876,0.55085,0.40405,0.39956,0.23105,4.83526,5.09086,1.14109,0.008284,0.008284,0.008284
28,729.27,4.73571,5.03527,1.10418,0.55968,0.40162,0.40854,0.22223,4.97949,4.98893,1.15042,0.008218,0.008218,0.008218
29,750.534,4.68742,5.01679,1.10542,0.5726,0.46812,0.4538,0.25484,4.7098,4.56236,1.10627,0.008152,0.008152,0.008152
30,775.184,4.66295,4.86802,1.10272,0.53499,0.4096,0.41002,0.22723,5.09605,5.02499,1.17593,0.008086,0.008086,0.008086
31,802.37,4.71486,4.99455,1.1084,0.5625,0.44935,0.45091,0.2484,4.91021,4.68173,1.12108,0.00802,0.00802,0.00802
32,828.294,4.64873,4.95286,1.08872,0.53125,0.44881,0.42858,0.24846,4.7415,5.2724,1.10576,0.007954,0.007954,0.007954
33,855.054,4.60947,4.88638,1.09555,0.55561,0.44754,0.43723,0.23824,4.8648,4.89035,1.11427,0.007888,0.007888,0.007888
34,882.817,4.55472,4.79967,1.08645,0.59366,0.44993,0.44428,0.2609,4.61436,4.70116,1.09588,0.007822,0.007822,0.007822
35,908.978,4.56396,4.87604,1.09126,0.56077,0.39109,0.40114,0.2239,4.82905,5.65005,1.11522,0.007756,0.007756,0.007756
36,935.066,4.61009,4.76904,1.09528,0.60393,0.3106,0.33994,0.20296,5.11955,6.03988,1.21504,0.00769,0.00769,0.00769
37,960.908,4.61646,4.81718,1.09251,0.58378,0.46122,0.45918,0.26246,4.6519,4.49361,1.10756,0.007624,0.007624,0.007624
38,987.294,4.58593,4.598,1.08597,0.57029,0.43849,0.44647,0.25615,4.74048,4.84493,1.10111,0.007558,0.007558,0.007558
39,1014.17,4.49318,4.6094,1.07128,0.54652,0.34996,0.35995,0.20904,4.98642,5.55665,1.17105,0.007492,0.007492,0.007492
40,1040.29,4.53394,4.62032,1.06999,0.5454,0.45981,0.45827,0.2525,4.64485,4.61994,1.09919,0.007426,0.007426,0.007426
41,1066.74,4.57882,4.58733,1.08301,0.56406,0.45645,0.44949,0.2626,4.80183,4.5548,1.10656,0.00736,0.00736,0.00736
42,1093.71,4.42932,4.50781,1.06928,0.57624,0.46182,0.44545,0.26458,4.52192,4.48072,1.07798,0.007294,0.007294,0.007294
43,1119.82,4.40806,4.45782,1.05907,0.58411,0.45152,0.45405,0.2549,4.59859,4.65196,1.08785,0.007228,0.007228,0.007228
