epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.4371,5.56335,12.9352,1.3174,0.01041,0.22301,0.14277,0.09451,5.61189,12.602,1.21963,0.000361301,0.000361301,0.000361301
2,47.0368,5.34216,9.09575,1.20433,0.95536,0.14,0.21073,0.09889,5.54356,10.3476,1.21693,0.000726805,0.000726805,0.000726805
3,70.4347,5.3731,7.53495,1.21097,0.55939,0.24532,0.25404,0.12512,5.65058,6.58229,1.23305,0.00108742,0.00108742,0.00108742
4,93.8833,5.33121,7.1987,1.20567,0.34125,0.32102,0.2829,0.13604,5.49015,5.97733,1.21478,0.001089,0.001089,0.001089
5,117.272,5.25183,6.8085,1.19365,0.41862,0.32935,0.32854,0.1642,5.32712,5.38146,1.22475,0.00108167,0.00108167,0.00108167
6,140.959,5.10949,6.49883,1.17824,0.4235,0.3448,0.32821,0.18049,5.27132,5.31616,1.17802,0.00107434,0.00107434,0.00107434
7,164.182,5.15295,6.3645,1.16698,0.40151,0.35511,0.33653,0.18882,5.23871,5.2498,1.15971,0.001067,0.001067,0.001067
8,187.621,5.03204,6.10479,1.16195,0.35446,0.36056,0.33168,0.17768,5.32169,5.22836,1.14756,0.00105967,0.00105967,0.00105967
9,210.857,5.03393,5.91949,1.14473,0.4621,0.36801,0.35598,0.18961,5.1022,4.93647,1.15577,0.00105234,0.00105234,0.00105234
10,234.145,4.96498,5.78021,1.15043,0.4734,0.36968,0.37873,0.20062,5.16904,4.90742,1.16744,0.00104501,0.00104501,0.00104501
11,257.463,4.96615,5.69134,1.13702,0.44998,0.37197,0.3583,0.19607,5.0668,4.89021,1.17316,0.00103767,0.00103767,0.00103767
12,280.673,4.90552,5.61718,1.13785,0.50711,0.39116,0.39209,0.21425,5.02771,4.86992,1.14122,0.00103034,0.00103034,0.00103034
13,303.999,4.88278,5.42797,1.13595,0.47853,0.37719,0.3672,0.20475,5.09298,4.99688,1.14344,0.00102301,0.00102301,0.00102301
14,328.071,4.9209,5.38563,1.13796,0.51907,0.3847,0.39332,0.2158,5.07367,5.02378,1.15773,0.00101568,0.00101568,0.00101568
