epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.4193,5.67847,12.3677,1.7411,0.00461,0.22615,0.15122,0.1002,5.21803,12.5602,2.03188,0.000361301,0.000361301,0.000361301
2,44.4207,5.33689,8.99927,1.55796,0.03486,0.2855,0.07774,0.0322,5.39609,10.5101,1.65505,0.000726805,0.000726805,0.000726805
3,67.6522,5.42529,7.81473,1.60152,0.84277,0.16533,0.25288,0.13503,5.19025,7.07117,1.73709,0.00108742,0.00108742,0.00108742
4,91.4695,5.36909,7.41044,1.61461,0.52886,0.26613,0.24878,0.12723,5.21095,6.76062,1.70909,0.001089,0.001089,0.001089
5,113.623,5.30894,6.88449,1.56861,0.47191,0.27836,0.26125,0.13487,4.96793,6.12831,1.5905,0.00108167,0.00108167,0.00108167
6,135.562,5.15792,6.47995,1.55787,0.54304,0.29334,0.30232,0.16007,4.79132,5.34684,1.56592,0.00107434,0.00107434,0.00107434
7,157.54,5.09074,6.23793,1.5413,0.32831,0.33666,0.29954,0.16816,4.75464,5.21306,1.61659,0.001067,0.001067,0.001067
8,181.227,5.06786,5.94925,1.53431,0.45556,0.35251,0.34139,0.18525,4.73373,5.53792,1.64408,0.00105967,0.00105967,0.00105967
9,203.197,4.9365,5.80899,1.51864,0.50621,0.34899,0.36853,0.20865,4.6712,4.79897,1.54785,0.00105234,0.00105234,0.00105234
10,225.055,4.91545,5.56074,1.51778,0.56671,0.34952,0.37966,0.22527,4.58872,5.00983,1.51992,0.00104501,0.00104501,0.00104501
11,247.08,4.91352,5.56271,1.5041,0.50172,0.37499,0.37175,0.19951,4.62438,5.14139,1.56873,0.00103767,0.00103767,0.00103767
12,269.068,4.82301,5.36122,1.49226,0.54329,0.37589,0.3916,0.2232,4.61487,5.14839,1.56015,0.00103034,0.00103034,0.00103034
13,291.004,4.86728,5.32317,1.5041,0.55124,0.4025,0.40404,0.23362,4.45912,4.65052,1.53062,0.00102301,0.00102301,0.00102301
14,313.149,4.82433,5.18837,1.49776,0.51164,0.39149,0.40537,0.22724,4.76231,4.75569,1.56597,0.00101568,0.00101568,0.00101568
15,336.286,4.86365,5.26853,1.4852,0.51582,0.41758,0.40559,0.23016,4.37083,4.64007,1.49907,0.00100834,0.00100834,0.00100834
16,359.777,4.73871,5.02593,1.46722,0.53343,0.3923,0.3941,0.22265,4.52782,4.78423,1.50636,0.00100101,0.00100101,0.00100101
17,381.53,4.66753,4.93894,1.48379,0.5271,0.41082,0.42586,0.24193,4.41985,4.53851,1.51765,0.000993678,0.000993678,0.000993678
