epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.4773,2.77418,4.39552,1.39702,0.00014,6e-05,7e-05,2e-05,2.75181,4.43104,1.62343,7.5e-05,7.5e-05,7.5e-05
2,74.7413,2.63428,4.10501,1.13316,0.00264,0.19481,0.07079,0.03507,2.63602,4.20457,1.25758,0.000160891,0.000160891,0.000160891
3,119.466,2.55757,3.7256,1.05177,0.00324,0.25108,0.22728,0.10874,2.9006,4.14784,1.2064,0.00024505,0.00024505,0.00024505
4,164.782,2.60374,3.3726,1.04073,0.00272,0.25066,0.24562,0.15193,2.71053,4.0648,1.15669,0.000327476,0.000327476,0.000327476
5,208.548,2.53775,3.03574,1.0408,0.00247,0.25083,0.23631,0.13564,2.84512,4.05429,1.17162,0.00040817,0.00040817,0.00040817
6,251.739,2.62707,2.84501,1.07214,0.00267,0.25083,0.23922,0.14281,2.62148,3.9916,1.13783,0.000487131,0.000487131,0.000487131
7,288.778,2.58704,2.68321,1.06266,0.00287,0.25112,0.24314,0.14114,2.69003,3.95791,1.14436,0.00056436,0.00056436,0.00056436
8,300.776,2.59597,2.50555,1.02935,0.00412,0.25445,0.2472,0.14407,2.60622,3.79074,1.09527,0.000639856,0.000639856,0.000639856
9,313.718,2.60893,2.34765,1.0495,0.00878,0.26774,0.2526,0.17761,2.57176,3.68541,1.10016,0.00071362,0.00071362,0.00071362
10,337.449,2.61789,2.21194,1.04469,0.01095,0.27395,0.25487,0.15525,2.67662,3.63925,1.11879,0.000785651,0.000785651,0.000785651
11,377.467,2.64577,2.1764,1.04018,1,0.21858,0.27251,0.18897,2.66309,3.30175,1.08334,0.00085595,0.00085595,0.00085595
12,406.569,2.60843,2.00579,1.05293,0.95009,0.25234,0.284,0.18768,2.66322,3.0171,1.10146,0.000924516,0.000924516,0.000924516
13,438.159,2.63948,1.97972,1.07526,0.74594,0.25753,0.28491,0.17573,2.81846,2.88826,1.10562,0.00099135,0.00099135,0.00099135
14,469.332,2.62407,1.92374,1.06756,0.74594,0.25753,0.28491,0.17573,2.81846,2.88826,1.10562,0.00105645,0.00105645,0.00105645
15,504.859,2.56918,1.87274,1.032,0.76078,0.26812,0.29822,0.20833,2.70405,2.60052,1.08298,0.00107675,0.00107675,0.00107675
16,534.823,2.49387,1.81432,1.02716,0.67557,0.27744,0.29085,0.2005,2.85367,2.51183,1.09642,0.00106437,0.00106437,0.00106437
17,560.563,2.59514,1.83866,1.02629,0.66002,0.30141,0.29878,0.21856,2.68211,2.18182,1.06972,0.001052,0.001052,0.001052
18,586.214,2.59834,1.78766,1.03504,0.61681,0.31464,0.31577,0.21361,2.68018,1.91438,1.08838,0.00103962,0.00103962,0.00103962
19,611.263,2.53698,1.7859,1.03611,0.63317,0.31977,0.31423,0.21488,2.71053,1.89536,1.07654,0.00102725,0.00102725,0.00102725
20,636.574,2.53891,1.70668,1.01739,0.62858,0.33935,0.32447,0.21009,2.6725,1.87215,1.06617,0.00101488,0.00101488,0.00101488
21,662.563,2.51703,1.76755,1.02938,0.63517,0.34159,0.31821,0.21428,2.63586,1.88252,1.06527,0.0010025,0.0010025,0.0010025
22,688.695,2.55379,1.64289,1.02116,0.63517,0.34159,0.31821,0.21428,2.63586,1.88252,1.06527,0.000990125,0.000990125,0.000990125
23,715.078,2.53682,1.66637,1.03751,0.63272,0.34296,0.32603,0.199,2.68451,1.91017,1.06889,0.00097775,0.00097775,0.00097775
24,741.424,2.48632,1.64923,1.00424,0.6223,0.33933,0.31801,0.21443,2.64637,1.94328,1.05331,0.000965375,0.000965375,0.000965375
25,767.657,2.47858,1.65986,1.01244,0.66599,0.31899,0.32009,0.22445,2.61778,1.93745,1.04535,0.000953,0.000953,0.000953
26,794.105,2.44535,1.60766,1.01253,0.65299,0.32924,0.3316,0.21229,2.59757,1.88683,1.06326,0.000940625,0.000940625,0.000940625
27,819.605,2.4618,1.57934,0.99298,0.4285,0.34631,0.33511,0.21837,2.5804,1.85639,1.05389,0.00092825,0.00092825,0.00092825
28,844.849,2.43623,1.56708,1.00022,0.43986,0.35167,0.33286,0.23157,2.52563,1.83623,1.05008,0.000915875,0.000915875,0.000915875
29,870.305,2.39314,1.545,1.01741,0.44435,0.35626,0.33453,0.23124,2.5023,1.77391,1.04851,0.0009035,0.0009035,0.0009035
30,896.459,2.41153,1.5124,0.99104,0.44435,0.35626,0.33453,0.23124,2.5023,1.77391,1.04851,0.000891125,0.000891125,0.000891125
31,922.715,2.47149,1.59275,1.01461,0.45271,0.35351,0.33906,0.22286,2.50905,1.72371,1.04265,0.00087875,0.00087875,0.00087875
32,947.772,2.3414,1.50955,1.0006,0.4729,0.34938,0.33725,0.23364,2.48992,1.69533,1.04887,0.000866375,0.000866375,0.000866375
33,973.068,2.33212,1.46435,0.98424,0.48078,0.34611,0.33655,0.23552,2.45464,1.7049,1.05204,0.000854,0.000854,0.000854
34,998.75,2.30906,1.4557,1.00037,0.48615,0.34662,0.34022,0.23328,2.43789,1.65723,1.04685,0.000841625,0.000841625,0.000841625
35,1024.31,2.35779,1.46258,0.99751,0.45109,0.35009,0.34196,0.23108,2.46522,1.63066,1.03818,0.00082925,0.00082925,0.00082925
36,1050.2,2.34313,1.46318,1.00278,0.43794,0.35489,0.33889,0.2361,2.4447,1.63487,1.03141,0.000816875,0.000816875,0.000816875
37,1075.72,2.29935,1.42118,0.98126,0.44539,0.35932,0.34066,0.24375,2.4446,1.59926,1.02474,0.0008045,0.0008045,0.0008045
38,1101.07,2.31884,1.48059,0.99949,0.44539,0.35932,0.34066,0.24375,2.4446,1.59926,1.02474,0.000792125,0.000792125,0.000792125
39,1126.55,2.28823,1.41627,0.9794,0.46429,0.35772,0.33954,0.24561,2.45072,1.60854,1.02918,0.00077975,0.00077975,0.00077975
40,1151.41,2.31166,1.4045,0.98486,0.47317,0.35335,0.33638,0.24407,2.44848,1.62278,1.03761,0.000767375,0.000767375,0.000767375
41,1177.24,2.34506,1.41706,0.98536,0.45243,0.35256,0.33204,0.23673,2.44211,1.62355,1.03593,0.000755,0.000755,0.000755
42,1203.14,2.30969,1.44066,0.99674,0.45599,0.34696,0.34134,0.24014,2.43404,1.55626,1.02743,0.000742625,0.000742625,0.000742625
43,1228.77,2.28457,1.37706,0.9734,0.49331,0.34397,0.3458,0.2466,2.43075,1.55458,1.02516,0.00073025,0.00073025,0.00073025
44,1253.76,2.23781,1.39321,0.96781,0.49632,0.35325,0.34826,0.24552,2.44624,1.53096,1.02235,0.000717875,0.000717875,0.000717875
45,1279.36,2.26678,1.41425,0.97558,0.491,0.35694,0.34747,0.23868,2.45978,1.51505,1.03891,0.0007055,0.0007055,0.0007055
46,1304.68,2.34292,1.42076,0.97923,0.491,0.35694,0.34747,0.23868,2.45978,1.51505,1.03891,0.000693125,0.000693125,0.000693125
47,1329.75,2.26904,1.3778,0.97098,0.46726,0.35103,0.34558,0.23814,2.42234,1.52202,1.03652,0.00068075,0.00068075,0.00068075
48,1355.57,2.19431,1.36914,0.97129,0.50331,0.35022,0.3478,0.24723,2.38712,1.50071,1.02535,0.000668375,0.000668375,0.000668375
49,1382.5,2.2327,1.38481,0.98756,0.51297,0.34827,0.34622,0.24911,2.3847,1.50618,1.01808,0.000656,0.000656,0.000656
50,1408.13,2.19991,1.37647,0.98185,0.48566,0.35311,0.34544,0.24908,2.38858,1.52727,1.01901,0.000643625,0.000643625,0.000643625
51,1433.37,2.26858,1.36711,0.96265,0.46602,0.35981,0.33806,0.23315,2.38878,1.56102,1.0289,0.00063125,0.00063125,0.00063125
52,1458.79,2.26773,1.39723,0.98222,0.45444,0.36712,0.3395,0.23293,2.41474,1.56723,1.03525,0.000618875,0.000618875,0.000618875
53,1484.54,2.24524,1.34552,0.96714,0.4719,0.36399,0.34578,0.24355,2.43216,1.55655,1.02337,0.0006065,0.0006065,0.0006065
54,1510.9,2.19057,1.3406,0.94658,0.4719,0.36399,0.34578,0.24355,2.43216,1.55655,1.02337,0.000594125,0.000594125,0.000594125
