epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.0329,5.69476,13.6131,1.36941,0.00279,0.11511,0.00252,0.00059,6.73059,13.5053,1.72785,0.0707317,0.00325203,0.00325203
2,55.1592,5.53955,10.0003,1.22851,0.53826,0.17087,0.17932,0.08429,5.38529,10.9639,1.3369,0.0406882,0.0065419,0.0065419
3,83.6398,5.59872,8.50607,1.2674,0.51678,0.13502,0.15642,0.09098,5.37632,8.87671,1.38453,0.0106008,0.00978777,0.00978777
4,113.796,5.57591,8.1951,1.25875,0.48584,0.13225,0.14954,0.07982,6.0762,8.14324,1.45377,0.009802,0.009802,0.009802
5,140.588,5.51707,7.63397,1.22482,0.48115,0.14009,0.13361,0.05275,5.81886,8.04219,1.59275,0.009736,0.009736,0.009736
6,167.432,5.4207,7.13515,1.21983,0.3486,0.27212,0.25578,0.15164,5.05293,6.13308,1.23887,0.00967,0.00967,0.00967
7,194.288,5.4978,7.21723,1.2079,0.40604,0.30216,0.28172,0.15103,5.10599,6.36337,1.29552,0.009604,0.009604,0.009604
8,223.375,5.28131,6.74057,1.19168,0.41347,0.26958,0.26704,0.15475,5.19893,6.18313,1.30378,0.009538,0.009538,0.009538
9,250.352,5.18015,6.72922,1.17659,0.44504,0.29184,0.28422,0.15485,5.67815,6.05559,1.54999,0.009472,0.009472,0.009472
10,277.459,5.10799,6.36646,1.16333,0.45885,0.27133,0.25954,0.14397,5.69782,6.29704,1.57572,0.009406,0.009406,0.009406
11,304.42,5.1539,6.48201,1.15849,0.36632,0.28966,0.27467,0.16874,5.21504,5.96508,1.24269,0.00934,0.00934,0.00934
12,331.587,5.1188,6.16684,1.15258,0.47626,0.3317,0.32068,0.18046,5.01344,6.09237,1.31441,0.009274,0.009274,0.009274
13,358.832,5.1015,6.06403,1.16779,0.52221,0.38406,0.38691,0.21407,4.60304,5.03868,1.16495,0.009208,0.009208,0.009208
14,386.062,4.99942,5.90651,1.14983,0.49414,0.32044,0.33692,0.18564,5.0603,5.68823,1.34827,0.009142,0.009142,0.009142
15,414.458,5.10534,6.01819,1.14827,0.5157,0.37005,0.36799,0.20994,5.14008,5.49352,1.26629,0.009076,0.009076,0.009076
16,443.408,4.99196,6.01484,1.13746,0.49799,0.39706,0.37802,0.21845,4.82091,5.11086,1.15378,0.00901,0.00901,0.00901
17,470.361,4.96056,5.8064,1.14466,0.53573,0.37413,0.38091,0.21867,4.59269,5.14777,1.1677,0.008944,0.008944,0.008944
18,498.245,4.99969,5.64803,1.13378,0.51603,0.36308,0.3551,0.19448,4.88083,5.23325,1.18807,0.008878,0.008878,0.008878
19,528.231,4.91861,5.65857,1.13619,0.54149,0.34565,0.37379,0.22638,4.51844,5.26099,1.1459,0.008812,0.008812,0.008812
20,555.275,4.91823,5.56848,1.1254,0.5793,0.39323,0.41269,0.22724,4.5828,4.81358,1.18568,0.008746,0.008746,0.008746
21,582.472,4.92472,5.41573,1.12527,0.55732,0.42145,0.42443,0.24608,4.41432,4.5123,1.13002,0.00868,0.00868,0.00868
22,609.514,4.82852,5.34249,1.10876,0.56079,0.38808,0.40723,0.22937,4.50319,4.7577,1.1693,0.008614,0.008614,0.008614
23,636.282,4.78871,5.30988,1.11321,0.58581,0.41977,0.43139,0.23575,4.54405,4.67234,1.15929,0.008548,0.008548,0.008548
24,663.62,4.92661,5.30091,1.11879,0.57466,0.36669,0.37568,0.21824,4.7382,5.17943,1.15954,0.008482,0.008482,0.008482
25,695.012,4.76332,5.30802,1.10661,0.60703,0.40697,0.43103,0.24743,4.44097,4.62898,1.11391,0.008416,0.008416,0.008416
26,723.479,4.75082,5.11182,1.11075,0.54636,0.39959,0.40617,0.22847,4.71619,5.01495,1.17907,0.00835,0.00835,0.00835
27,750.311,4.77044,5.21213,1.09857,0.54148,0.28124,0.30189,0.18335,5.16483,6.27869,1.2493,0.008284,0.008284,0.008284
28,778.771,4.74373,5.05943,1.10515,0.57002,0.43498,0.43907,0.25553,4.44405,4.43693,1.11887,0.008218,0.008218,0.008218
29,805.846,4.7144,5.05235,1.09072,0.59002,0.38659,0.40891,0.22705,4.54427,5.05756,1.14026,0.008152,0.008152,0.008152
30,832.9,4.70976,5.00675,1.09115,0.60621,0.3901,0.41681,0.23905,4.37532,4.6143,1.12819,0.008086,0.008086,0.008086
31,859.702,4.63037,4.78341,1.09514,0.60159,0.35969,0.38258,0.21593,4.56478,5.12203,1.17871,0.00802,0.00802,0.00802
32,886.867,4.75689,5.00735,1.09463,0.56679,0.39038,0.4005,0.23025,4.62129,4.84137,1.12009,0.007954,0.007954,0.007954
