epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,74.3891,5.52555,4.42732,1.38731,0.33962,0.18712,0.17113,0.07561,5.41884,4.5316,1.28122,0.000361301,0.000361301,0.000361301
2,132.931,5.06493,2.5024,1.22793,0.24971,0.20869,0.15983,0.05209,5.29486,3.25797,1.19677,0.000726805,0.000726805,0.000726805
3,255.459,5.11868,2.11187,1.25635,0.36667,0.20342,0.23791,0.10182,5.20901,72.1558,1.22297,0.00108742,0.00108742,0.00108742
4,319.871,5.03656,1.98299,1.24811,0.38053,0.24724,0.23412,0.1033,5.22422,2.10007,1.2109,0.001089,0.001089,0.001089
5,385.671,5.01888,1.82928,1.22091,0.29525,0.40792,0.1971,0.06917,5.23622,26.2025,1.26441,0.00108167,0.00108167,0.00108167
6,457.617,5.03281,1.85511,1.24394,0.39416,0.35119,0.32452,0.15669,5.29708,1.81166,1.17618,0.00107434,0.00107434,0.00107434
7,525.272,4.93491,1.87344,1.19729,0.39355,0.41799,0.3537,0.16022,5.28184,2.03804,1.17657,0.001067,0.001067,0.001067
8,593.069,4.83877,1.76327,1.21365,0.52073,0.40911,0.4056,0.20302,5.11995,1.84728,1.15846,0.00105967,0.00105967,0.00105967
9,670.956,4.84032,1.74442,1.19376,0.50566,0.43412,0.41398,0.20351,5.01788,1.75485,1.14041,0.00105234,0.00105234,0.00105234
10,743.006,4.86097,1.66718,1.19465,0.5123,0.40957,0.38899,0.19474,5.1964,1.59065,1.16236,0.00104501,0.00104501,0.00104501
11,812.85,4.8221,1.62904,1.18515,0.46584,0.42891,0.39874,0.18994,5.12793,1.71867,1.1559,0.00103767,0.00103767,0.00103767
12,884.068,4.83198,1.64078,1.19649,0.46559,0.43101,0.40262,0.19387,5.18792,1.78434,1.1737,0.00103034,0.00103034,0.00103034
13,951.119,4.77691,1.60668,1.1854,0.49302,0.47382,0.42057,0.20262,5.03308,1.78403,1.15457,0.00102301,0.00102301,0.00102301
14,1020.82,4.82327,1.63958,1.18018,0.4092,0.38151,0.30969,0.12579,5.37465,2.05107,1.18333,0.00101568,0.00101568,0.00101568
15,1094.19,4.77561,1.64814,1.18269,0.48917,0.41345,0.38932,0.19598,5.03305,1.66015,1.1507,0.00100834,0.00100834,0.00100834
16,1160.62,4.74609,1.56812,1.16558,0.50244,0.49339,0.43894,0.22671,5.06179,1.63739,1.15159,0.00100101,0.00100101,0.00100101
17,1230.04,4.75359,1.5301,1.16467,0.54117,0.41914,0.42104,0.22211,5.18549,1.77951,1.16028,0.000993678,0.000993678,0.000993678
18,1296.62,4.74853,1.52916,1.16606,0.5688,0.45567,0.45232,0.24103,4.96491,1.6208,1.13097,0.000986346,0.000986346,0.000986346
19,1345.73,4.6998,1.55647,1.1585,0.55146,0.44774,0.4312,0.2354,4.90312,1.57727,1.12811,0.000979013,0.000979013,0.000979013
20,1541.23,4.67372,1.51029,1.17851,0.5362,0.47015,0.44579,0.23011,4.85981,1.58341,1.12187,0.000971681,0.000971681,0.000971681
21,1614.56,4.65299,1.51231,1.14545,0.52725,0.465,0.43786,0.23811,4.87316,1.65127,1.11009,0.000964348,0.000964348,0.000964348
22,1680.77,4.64108,1.48926,1.15119,0.4912,0.46968,0.41457,0.23039,4.9062,1.78989,1.12225,0.000957015,0.000957015,0.000957015
23,1751.52,4.59429,1.48725,1.1437,0.53333,0.43152,0.44093,0.22819,4.86111,1.62283,1.1216,0.000949683,0.000949683,0.000949683
24,1824.78,4.53664,1.47799,1.13666,0.55588,0.49316,0.4626,0.25107,4.77942,1.57395,1.10577,0.00094235,0.00094235,0.00094235
25,1898.5,4.52757,1.45539,1.13739,0.512,0.47065,0.45186,0.23815,4.80789,1.60885,1.13124,0.000935018,0.000935018,0.000935018
26,1972.21,4.52779,1.47058,1.14143,0.51897,0.48007,0.44491,0.23661,4.85067,1.62872,1.11348,0.000927685,0.000927685,0.000927685
27,2039.07,4.54633,1.46499,1.13442,0.52647,0.45278,0.4375,0.24224,4.65548,1.5992,1.10929,0.000920352,0.000920352,0.000920352
28,2120.5,4.482,1.44416,1.14277,0.52213,0.47638,0.45017,0.24153,4.72709,1.59141,1.11203,0.00091302,0.00091302,0.00091302
29,2193.06,4.54813,1.45038,1.12091,0.55802,0.47302,0.44566,0.23833,4.91826,1.58862,1.12926,0.000905687,0.000905687,0.000905687
30,2263.77,4.56456,1.44207,1.13522,0.53059,0.47848,0.45814,0.23416,4.88791,1.53353,1.11394,0.000898355,0.000898355,0.000898355
