epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.4335,5.56167,12.3225,1.7999,0.0095,0.26243,0.17724,0.11691,5.36227,13.4537,1.53674,0.000361301,0.000361301,0.000361301
2,43.313,5.31946,9.16079,1.59047,0.9375,0.12485,0.1604,0.07037,5.53526,11.0823,1.58302,0.000726805,0.000726805,0.000726805
3,64.9682,5.34041,7.77541,1.59977,0.57076,0.25053,0.24246,0.10237,5.44919,7.69062,1.52491,0.00108742,0.00108742,0.00108742
4,86.2131,5.25559,7.21095,1.59663,0.51579,0.29044,0.26309,0.13043,5.3486,6.9416,1.50673,0.001089,0.001089,0.001089
5,138.384,5.12744,6.76061,1.58774,0.58064,0.32914,0.31518,0.1676,5.16468,5.94491,1.54746,0.00108167,0.00108167,0.00108167
6,159.451,5.09834,6.45125,1.56699,0.40099,0.36567,0.34179,0.18665,5.14139,5.76476,1.50513,0.00107434,0.00107434,0.00107434
7,180.933,5.04544,6.22277,1.53596,0.43688,0.42072,0.37979,0.21206,5.01061,5.1324,1.46713,0.001067,0.001067,0.001067
8,203.021,4.94161,5.90634,1.53512,0.50382,0.39793,0.38367,0.20807,5.04743,5.01946,1.45887,0.00105967,0.00105967,0.00105967
9,226.299,4.93481,5.85124,1.52351,0.42601,0.39914,0.377,0.21552,5.15218,5.38608,1.48818,0.00105234,0.00105234,0.00105234
10,247.589,4.93685,5.75546,1.54332,0.50561,0.40165,0.39886,0.19964,5.04785,5.46302,1.47355,0.00104501,0.00104501,0.00104501
11,268.472,4.85774,5.54737,1.51943,0.50609,0.39981,0.41006,0.22156,5.04067,5.3638,1.47626,0.00103767,0.00103767,0.00103767
12,289.827,4.85781,5.50359,1.52267,0.51643,0.41939,0.4287,0.23122,5.11865,4.93827,1.45989,0.00103034,0.00103034,0.00103034
13,311.26,4.85683,5.39599,1.51043,0.52515,0.41105,0.41734,0.24094,5.05811,5.02992,1.45725,0.00102301,0.00102301,0.00102301
14,332.078,4.76821,5.27233,1.49911,0.53987,0.44295,0.44187,0.24224,4.98227,4.98048,1.44628,0.00101568,0.00101568,0.00101568
