epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.3586,5.52237,4.20441,1.32053,0.00904,0.23994,0.1669,0.09918,5.79688,4.53098,1.18712,0.000361301,0.000361301,0.000361301
2,56.3647,5.31138,3.17102,1.19191,0.46285,0.19033,0.16687,0.09027,5.39528,3.8623,1.15028,0.000726805,0.000726805,0.000726805
3,84.082,5.40153,2.71097,1.19506,0.51502,0.22447,0.22603,0.10309,5.30129,2.55193,1.13344,0.00108742,0.00108742,0.00108742
4,111.128,5.27005,2.52542,1.19795,0.47626,0.28014,0.27021,0.13234,5.35527,2.27615,1.16417,0.001089,0.001089,0.001089
5,140.713,5.22337,2.3269,1.18811,0.5189,0.30248,0.26462,0.12248,5.4047,2.08806,1.1591,0.00108167,0.00108167,0.00108167
6,167.522,5.19894,2.24997,1.17864,0.51482,0.31796,0.3121,0.16329,5.21483,1.89078,1.1286,0.00107434,0.00107434,0.00107434
7,195.092,5.11181,2.17295,1.15632,0.36783,0.33742,0.33558,0.18882,5.0836,1.84024,1.1009,0.001067,0.001067,0.001067
8,223.488,5.01426,2.07864,1.15021,0.40625,0.39697,0.34258,0.1805,5.16087,1.87598,1.12833,0.00105967,0.00105967,0.00105967
9,253.308,5.05755,2.09439,1.15613,0.41318,0.34901,0.35519,0.1968,5.16684,1.88523,1.10696,0.00105234,0.00105234,0.00105234
10,280.457,4.97206,2.01637,1.15294,0.35364,0.37905,0.33778,0.18398,5.27554,1.8331,1.11251,0.00104501,0.00104501,0.00104501
11,307.603,5.01988,1.97801,1.15996,0.42209,0.40488,0.36717,0.2109,5.15937,1.7171,1.09672,0.00103767,0.00103767,0.00103767
12,334.72,4.97783,1.9725,1.14552,0.4558,0.39472,0.35337,0.20084,5.03082,1.685,1.09542,0.00103034,0.00103034,0.00103034
13,362.191,4.9082,1.9143,1.12876,0.46843,0.3781,0.37412,0.20271,4.86417,1.63659,1.08947,0.00102301,0.00102301,0.00102301
14,389.247,4.87496,1.88165,1.12565,0.48958,0.40185,0.38204,0.2143,5.05582,1.77104,1.10093,0.00101568,0.00101568,0.00101568
15,418.077,4.86616,1.87299,1.1228,0.47683,0.3749,0.37115,0.20887,5.06088,1.75315,1.0884,0.00100834,0.00100834,0.00100834
16,444.808,4.88659,1.84675,1.12857,0.49055,0.40917,0.38548,0.21171,5.07243,1.75102,1.09181,0.00100101,0.00100101,0.00100101
17,474.364,4.89494,1.84035,1.13531,0.50905,0.40338,0.40308,0.224,4.83874,1.66657,1.08074,0.000993678,0.000993678,0.000993678
18,501.379,4.76454,1.77087,1.11452,0.50519,0.42292,0.4102,0.22143,4.88786,1.5789,1.06415,0.000986346,0.000986346,0.000986346
