epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0027,3.06622,11.768,1.76632,0.00351,0.20878,0.16449,0.1034,3.07503,12.3685,1.58688,0.000361301,0.000361301,0.000361301
2,37.6521,2.99281,8.30688,1.5687,0.97216,0.12364,0.15562,0.07066,3.34057,10.6306,1.58961,0.000726805,0.000726805,0.000726805
3,56.181,2.99033,6.76345,1.53758,0.61075,0.21799,0.24193,0.12928,3.08077,6.78207,1.61694,0.00108742,0.00108742,0.00108742
4,74.7752,2.92781,6.19186,1.53325,0.54899,0.24615,0.25956,0.1415,2.98105,5.71897,1.56616,0.001089,0.001089,0.001089
5,93.4153,2.87647,5.83085,1.53472,0.40103,0.32345,0.30406,0.17559,2.93292,5.89868,1.5413,0.00108167,0.00108167,0.00108167
6,111.907,2.85099,5.70747,1.51307,0.48514,0.33799,0.33538,0.1908,2.8521,5.3656,1.49981,0.00107434,0.00107434,0.00107434
7,130.381,2.78523,5.32343,1.50492,0.53389,0.35748,0.37408,0.21188,2.84156,4.88516,1.53082,0.001067,0.001067,0.001067
8,148.912,2.76431,5.30015,1.50115,0.47546,0.39527,0.37309,0.2221,2.804,4.74767,1.48369,0.00105967,0.00105967,0.00105967
9,167.381,2.71859,5.14953,1.47784,0.51849,0.38564,0.37746,0.23632,2.69254,4.57252,1.50961,0.00105234,0.00105234,0.00105234
10,185.846,2.70783,5.06155,1.46713,0.4758,0.35904,0.36926,0.22875,2.68095,4.59237,1.47367,0.00104501,0.00104501,0.00104501
11,204.232,2.70617,5.01764,1.46729,0.53334,0.37866,0.37337,0.23388,2.68739,4.61649,1.48217,0.00103767,0.00103767,0.00103767
12,222.857,2.67568,4.83962,1.4565,0.51173,0.40232,0.38431,0.23385,2.75597,4.70931,1.45612,0.00103034,0.00103034,0.00103034
13,241.522,2.67825,4.78283,1.45654,0.48667,0.40846,0.37607,0.2295,2.83289,4.66892,1.47063,0.00102301,0.00102301,0.00102301
14,260.173,2.70279,4.78772,1.44,0.5213,0.39753,0.40054,0.2345,2.77927,4.46537,1.48612,0.00101568,0.00101568,0.00101568
15,278.76,2.65245,4.67348,1.45148,0.52064,0.39097,0.38993,0.2286,2.72455,4.47645,1.49451,0.00100834,0.00100834,0.00100834
16,297.218,2.63949,4.69552,1.46285,0.5235,0.43464,0.40695,0.24642,2.69474,4.35619,1.46917,0.00100101,0.00100101,0.00100101
17,315.677,2.67422,4.58712,1.43895,0.50713,0.41153,0.40842,0.23894,2.74351,4.39044,1.47548,0.000993678,0.000993678,0.000993678
18,334.176,2.64985,4.5738,1.45081,0.53724,0.42447,0.40355,0.23928,2.74722,4.47132,1.48869,0.000986346,0.000986346,0.000986346
19,352.654,2.6465,4.51434,1.43992,0.49064,0.44407,0.38956,0.23451,2.69762,4.25839,1.48121,0.000979013,0.000979013,0.000979013
