epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.2495,5.69344,4.29247,1.32798,0.01007,0.19042,0.13017,0.07713,5.59898,4.27692,1.33952,0.000361301,0.000361301,0.000361301
2,56.1859,5.36323,3.23509,1.18712,0.01699,0.23143,0.15514,0.08709,4.88067,3.58512,1.21993,0.000726805,0.000726805,0.000726805
3,85.9844,5.43618,2.79302,1.18825,0.38545,0.20553,0.11712,0.04972,5.43598,2.8062,1.46022,0.00108742,0.00108742,0.00108742
4,197.254,5.38285,2.56813,1.20478,0.85789,0.15906,0.24528,0.12956,5.21718,2.93696,1.32203,0.001089,0.001089,0.001089
5,225.029,5.36275,2.41156,1.20508,0.54897,0.26631,0.26883,0.12101,5.17549,2.1812,1.28559,0.00108167,0.00108167,0.00108167
6,252.838,5.2617,2.28606,1.19225,0.56458,0.28291,0.28662,0.14945,5.10237,2.11059,1.2324,0.00107434,0.00107434,0.00107434
7,280.638,5.21462,2.19204,1.17704,0.37596,0.3348,0.30142,0.16349,5.02135,1.91629,1.23112,0.001067,0.001067,0.001067
8,310.287,5.13365,2.09975,1.16528,0.3809,0.35296,0.31483,0.17535,4.82766,1.78116,1.17952,0.00105967,0.00105967,0.00105967
9,337.927,5.02504,2.05262,1.15861,0.47651,0.33231,0.33317,0.17731,4.62394,1.74296,1.18215,0.00105234,0.00105234,0.00105234
10,365.325,5.09621,2.00214,1.16044,0.44297,0.35165,0.34786,0.18965,4.72371,1.67131,1.18855,0.00104501,0.00104501,0.00104501
11,392.97,5.0231,1.98698,1.14392,0.46814,0.34041,0.35142,0.2019,4.89435,1.7013,1.1673,0.00103767,0.00103767,0.00103767
12,420.551,4.95712,1.9202,1.13567,0.50729,0.34308,0.35251,0.18667,4.78667,1.79291,1.19261,0.00103034,0.00103034,0.00103034
13,447.934,4.99622,1.90186,1.14144,0.51096,0.34665,0.35693,0.20046,4.77667,1.69758,1.16604,0.00102301,0.00102301,0.00102301
14,483.598,4.95461,1.87663,1.13952,0.44152,0.35894,0.33898,0.16298,5.05412,1.72495,1.35635,0.00101568,0.00101568,0.00101568
15,512.377,4.91164,1.8605,1.12712,0.4698,0.37476,0.37185,0.20674,4.60332,1.67845,1.16562,0.00100834,0.00100834,0.00100834
16,541.901,4.90957,1.82244,1.12427,0.55178,0.37857,0.38249,0.20173,4.72111,1.69179,1.19134,0.00100101,0.00100101,0.00100101
17,569.072,4.85617,1.80873,1.13141,0.5612,0.38362,0.40396,0.21536,4.46952,1.59451,1.14195,0.000993678,0.000993678,0.000993678
18,597.585,4.82159,1.74628,1.11524,0.56025,0.40143,0.41696,0.23171,4.70768,1.57961,1.19275,0.000986346,0.000986346,0.000986346
19,669.664,4.79012,1.72574,1.11748,0.57979,0.40575,0.40801,0.22667,4.60238,1.5518,1.16202,0.000979013,0.000979013,0.000979013
20,697.237,4.83808,1.73796,1.12383,0.57974,0.41784,0.42552,0.23332,4.60612,1.59348,1.15368,0.000971681,0.000971681,0.000971681
21,725.163,4.84787,1.71056,1.11294,0.55778,0.39835,0.4115,0.22535,4.78335,1.63084,1.1929,0.000964348,0.000964348,0.000964348
22,752.639,4.74468,1.68559,1.10401,0.5916,0.42923,0.43516,0.2336,4.61019,1.52334,1.1948,0.000957015,0.000957015,0.000957015
23,780.141,4.69194,1.66396,1.10436,0.57875,0.41254,0.43019,0.23598,4.38353,1.54066,1.11982,0.000949683,0.000949683,0.000949683
24,825.518,4.68116,1.63056,1.09871,0.51442,0.42587,0.40841,0.22481,4.63294,1.48651,1.18165,0.00094235,0.00094235,0.00094235
25,857.621,4.69406,1.63751,1.10353,0.52974,0.42546,0.42487,0.2393,4.37747,1.48869,1.11112,0.000935018,0.000935018,0.000935018
26,886.857,4.62692,1.59501,1.095,0.56391,0.39422,0.41115,0.23083,4.44742,1.6527,1.13082,0.000927685,0.000927685,0.000927685
27,914.441,4.6806,1.60671,1.10359,0.57382,0.43769,0.44097,0.24138,4.40936,1.51674,1.12471,0.000920352,0.000920352,0.000920352
28,943.773,4.67396,1.59856,1.10086,0.6072,0.42507,0.44315,0.24826,4.51697,1.53597,1.14253,0.00091302,0.00091302,0.00091302
29,971.462,4.70728,1.60936,1.08638,0.5721,0.46598,0.46391,0.2575,4.29092,1.48015,1.11596,0.000905687,0.000905687,0.000905687
30,998.586,4.64872,1.57618,1.09892,0.53441,0.43327,0.43038,0.24485,4.57265,1.51831,1.19814,0.000898355,0.000898355,0.000898355
31,1026.13,4.58764,1.54747,1.08558,0.57766,0.45455,0.46578,0.25486,4.49999,1.4812,1.1227,0.000891022,0.000891022,0.000891022
32,1053.72,4.65488,1.56603,1.09022,0.58309,0.42921,0.44103,0.24593,4.3786,1.49022,1.1185,0.000883689,0.000883689,0.000883689
33,1081.14,4.58321,1.55335,1.08974,0.55794,0.45291,0.44117,0.24105,4.37621,1.45033,1.13278,0.000876357,0.000876357,0.000876357
34,1108.54,4.62384,1.55125,1.08422,0.58176,0.44282,0.45067,0.24565,4.39728,1.52113,1.13238,0.000869024,0.000869024,0.000869024
35,1136.42,4.6048,1.53341,1.08512,0.58805,0.47045,0.47237,0.25942,4.49114,1.45518,1.13403,0.000861692,0.000861692,0.000861692
36,1164.09,4.58443,1.50845,1.07404,0.58433,0.45679,0.4623,0.26444,4.52496,1.4591,1.16906,0.000854359,0.000854359,0.000854359
37,1193.78,4.52423,1.4835,1.08628,0.59904,0.45408,0.45795,0.26088,4.36287,1.47414,1.12253,0.000847026,0.000847026,0.000847026
38,1220.92,4.59255,1.5059,1.0771,0.56543,0.46011,0.4514,0.25003,4.39715,1.44614,1.11632,0.000839694,0.000839694,0.000839694
39,1248.66,4.51829,1.49257,1.07055,0.55288,0.44963,0.44906,0.25918,4.56011,1.45142,1.15451,0.000832361,0.000832361,0.000832361
40,1275.77,4.59529,1.49787,1.08207,0.59121,0.42565,0.45248,0.25654,4.43168,1.58465,1.12246,0.000825029,0.000825029,0.000825029
41,1303.17,4.55897,1.49927,1.0857,0.54872,0.46172,0.45832,0.26481,4.41165,1.48313,1.12542,0.000817696,0.000817696,0.000817696
42,1331.11,4.56673,1.47827,1.08681,0.57865,0.46357,0.461,0.2582,4.27964,1.37319,1.11623,0.000810363,0.000810363,0.000810363
43,1359.75,4.54341,1.48892,1.07082,0.54393,0.4671,0.45318,0.24914,4.71909,1.42337,1.21752,0.000803031,0.000803031,0.000803031
44,1387.21,4.48446,1.46161,1.06937,0.56887,0.4666,0.4644,0.26402,4.42026,1.43977,1.12993,0.000795698,0.000795698,0.000795698
45,1414.89,4.51885,1.46956,1.07616,0.56391,0.48142,0.47109,0.26095,4.33036,1.41739,1.12222,0.000788366,0.000788366,0.000788366
46,1443.29,4.52728,1.44463,1.06499,0.56333,0.42535,0.44097,0.25276,4.38942,1.46707,1.11072,0.000781033,0.000781033,0.000781033
47,1472.44,4.57143,1.46146,1.07515,0.61188,0.45825,0.47412,0.27282,4.25851,1.519,1.1079,0.0007737,0.0007737,0.0007737
48,1500.05,4.46813,1.43877,1.05972,0.6051,0.48659,0.48175,0.27263,4.3007,1.39623,1.11492,0.000766368,0.000766368,0.000766368
49,1545.71,4.49154,1.42427,1.06258,0.56667,0.47314,0.47545,0.26625,4.3856,1.37312,1.12862,0.000759035,0.000759035,0.000759035
50,1573.11,4.45883,1.40671,1.06052,0.57657,0.45533,0.46239,0.25444,4.28828,1.35769,1.10979,0.000751703,0.000751703,0.000751703
