epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.3521,5.52032,13.569,1.37514,0.00285,0.15402,0.016,0.01125,6.1569,12.6087,1.24273,0.0707317,0.00325203,0.00325203
2,56.5792,5.42938,9.97461,1.27047,0.95557,0.08814,0.19236,0.0958,5.9939,10.1372,1.38908,0.0406882,0.0065419,0.0065419
3,84.3963,5.48647,8.1318,1.26712,0.60296,0.18021,0.22328,0.12871,5.91026,8.89038,1.27892,0.0106008,0.00978777,0.00978777
4,112.215,5.55031,7.99913,1.27921,0.00257,0.06326,0.00272,0.00149,7.51552,12.7973,2.62459,0.009802,0.009802,0.009802
5,140.1,5.58907,7.57349,1.28985,0.47212,0.16661,0.14949,0.06684,6.15503,7.08828,1.34781,0.009736,0.009736,0.009736
6,168.273,5.34353,7.24689,1.22173,0.31586,0.24084,0.23741,0.13569,6.15828,6.8106,1.37456,0.00967,0.00967,0.00967
7,195.827,5.32823,7.25073,1.21125,0.33458,0.29522,0.2676,0.15966,5.63341,6.20798,1.25506,0.009604,0.009604,0.009604
8,223.937,5.21201,7.1186,1.18874,0.31422,0.26877,0.23998,0.13839,5.99559,6.91266,1.29933,0.009538,0.009538,0.009538
9,251.883,5.21153,6.75059,1.18546,0.3961,0.34935,0.32017,0.18198,5.41459,5.84393,1.19843,0.009472,0.009472,0.009472
10,279.59,5.11167,6.48947,1.16992,0.41826,0.30708,0.30397,0.16297,5.45696,5.56605,1.25903,0.009406,0.009406,0.009406
11,307.431,5.04694,6.26056,1.1665,0.46504,0.32058,0.32351,0.17877,5.47834,5.64832,1.22707,0.00934,0.00934,0.00934
12,335.272,5.15529,6.21736,1.17549,0.48752,0.33832,0.33561,0.18133,5.58304,5.77448,1.20753,0.009274,0.009274,0.009274
13,363.712,5.08536,6.10693,1.16654,0.45383,0.29703,0.2979,0.15733,5.70222,6.037,1.27723,0.009208,0.009208,0.009208
14,392.169,5.03699,6.00299,1.16264,0.46675,0.38857,0.37854,0.21339,5.26178,5.15726,1.16185,0.009142,0.009142,0.009142
15,420.013,4.99988,5.91742,1.14717,0.52475,0.35555,0.36037,0.20206,5.37534,5.38375,1.22233,0.009076,0.009076,0.009076
16,448.122,4.97539,6.0762,1.14832,0.51571,0.33509,0.34831,0.19173,5.51776,5.8366,1.20358,0.00901,0.00901,0.00901
17,476.073,4.87196,5.78666,1.12722,0.51736,0.3983,0.38386,0.21907,5.31316,5.22058,1.17944,0.008944,0.008944,0.008944
18,505.758,4.84488,5.60807,1.13561,0.51752,0.36357,0.37561,0.20968,5.2305,5.23493,1.20436,0.008878,0.008878,0.008878
19,533.324,4.80091,5.47242,1.1314,0.56419,0.38686,0.39692,0.22549,5.27425,5.12297,1.18581,0.008812,0.008812,0.008812
20,561.583,4.79073,5.51299,1.1304,0.53621,0.33238,0.34683,0.20499,5.436,5.58207,1.24459,0.008746,0.008746,0.008746
21,589.826,4.81042,5.48684,1.12437,0.53734,0.40204,0.40104,0.21733,5.26189,4.97629,1.15903,0.00868,0.00868,0.00868
22,617.429,4.7931,5.41218,1.1186,0.60303,0.41822,0.44547,0.23958,4.9893,4.70071,1.15841,0.008614,0.008614,0.008614
