epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.7866,5.48844,13.2828,2.70821,0.00277,0.21841,0.12552,0.07729,5.37211,13.3291,2.23522,0.0707317,0.00325203,0.00325203
2,44.0169,5.47599,9.69355,2.50069,0.99045,0.09069,0.18395,0.10789,5.37194,11.7402,2.36417,0.0406882,0.0065419,0.0065419
3,65.9221,5.51732,8.22427,2.51593,0.58356,0.18111,0.2249,0.13083,5.6181,8.79671,2.39636,0.0106008,0.00978777,0.00978777
4,87.1445,5.5131,7.86853,2.52529,0.80029,0.11523,0.15425,0.08498,6.36016,10.4799,3.03481,0.009802,0.009802,0.009802
5,110.752,5.3787,7.4921,2.46346,0.4279,0.1913,0.15035,0.07717,6.44761,7.48897,2.63342,0.009736,0.009736,0.009736
6,132.124,5.42498,7.30232,2.45843,0.57297,0.27741,0.27378,0.17364,5.49239,6.41483,2.35359,0.00967,0.00967,0.00967
7,153.934,5.45226,7.1076,2.41502,0.3365,0.30752,0.27781,0.18777,5.53658,5.69886,2.34613,0.009604,0.009604,0.009604
8,176.376,5.26751,6.78154,2.40965,0.31667,0.29863,0.26863,0.1693,5.51307,6.17827,2.33302,0.009538,0.009538,0.009538
9,200.138,5.16055,6.78701,2.34874,0.27771,0.26556,0.2482,0.16188,5.90972,6.44537,2.38576,0.009472,0.009472,0.009472
10,221.763,5.10405,6.4902,2.33923,0.30547,0.28249,0.25491,0.16826,5.62627,6.85586,2.4081,0.009406,0.009406,0.009406
11,243.054,5.19016,6.37113,2.34711,0.34395,0.31809,0.29573,0.17725,5.21441,5.56003,2.3033,0.00934,0.00934,0.00934
12,264.609,5.10103,6.34017,2.34644,0.38431,0.3385,0.29968,0.19763,5.50521,5.63995,2.27874,0.009274,0.009274,0.009274
13,286.409,5.04797,6.13408,2.31696,0.37482,0.31931,0.28514,0.18086,5.58484,6.27272,2.33153,0.009208,0.009208,0.009208
14,307.646,4.98912,6.13424,2.29281,0.31268,0.14559,0.15556,0.08878,6.34086,9.33687,2.76588,0.009142,0.009142,0.009142
15,330.234,5.01411,6.06102,2.2861,0.40762,0.32135,0.30032,0.18429,5.37911,5.94344,2.27947,0.009076,0.009076,0.009076
16,351.407,5.00094,5.94146,2.28999,0.432,0.35947,0.33382,0.19944,5.56012,5.56627,2.27188,0.00901,0.00901,0.00901
17,374.657,4.97779,5.8745,2.26565,0.37219,0.40093,0.33612,0.18826,5.23224,5.29456,2.24796,0.008944,0.008944,0.008944
18,395.956,4.88427,5.66895,2.25378,0.38823,0.39472,0.3454,0.21364,5.09728,5.38202,2.19709,0.008878,0.008878,0.008878
19,417.757,4.88877,5.54431,2.26283,0.36006,0.3858,0.33641,0.21584,5.20853,5.92082,2.25417,0.008812,0.008812,0.008812
20,439.545,4.85387,5.47351,2.26208,0.42592,0.41115,0.36303,0.22349,5.1075,5.10458,2.22874,0.008746,0.008746,0.008746
21,461.436,4.86315,5.37343,2.25324,0.4794,0.42608,0.3945,0.24282,5.24867,4.87373,2.19303,0.00868,0.00868,0.00868
22,482.682,4.82261,5.39863,2.22443,0.40268,0.43625,0.36744,0.22219,5.20364,5.43066,2.19485,0.008614,0.008614,0.008614
23,504.998,4.80449,5.291,2.21681,0.42179,0.3205,0.31551,0.1927,5.11265,5.89888,2.26752,0.008548,0.008548,0.008548
24,526.226,4.80037,5.19193,2.23323,0.45771,0.42754,0.38344,0.23649,5.20461,4.95484,2.20545,0.008482,0.008482,0.008482
25,548.312,4.83038,5.15822,2.24055,0.4097,0.37476,0.33813,0.19853,5.56206,5.7964,2.30361,0.008416,0.008416,0.008416
26,569.646,4.7281,5.25101,2.20662,0.35381,0.35958,0.32478,0.18415,5.25394,5.78798,2.2379,0.00835,0.00835,0.00835
27,590.779,4.74529,5.17519,2.1981,0.4202,0.38156,0.351,0.22913,4.9874,5.40032,2.19076,0.008284,0.008284,0.008284
28,612.019,4.6684,5.05546,2.20111,0.42115,0.3705,0.33361,0.20758,5.19695,5.72394,2.28803,0.008218,0.008218,0.008218
29,633.299,4.71284,5.12903,2.1845,0.44342,0.382,0.33293,0.20715,5.12759,5.29647,2.22737,0.008152,0.008152,0.008152
30,655.638,4.6642,4.89724,2.17882,0.50001,0.40954,0.40131,0.25023,4.91213,4.94431,2.18361,0.008086,0.008086,0.008086
31,676.976,4.65036,4.9336,2.18053,0.41329,0.34051,0.32048,0.1878,5.21484,5.63283,2.27927,0.00802,0.00802,0.00802
32,699.252,4.66402,4.92561,2.18757,0.41318,0.41927,0.38172,0.24126,4.9698,5.32748,2.18935,0.007954,0.007954,0.007954
33,721.71,4.57897,4.97041,2.16684,0.44095,0.36192,0.35313,0.22435,5.15047,5.50876,2.19181,0.007888,0.007888,0.007888
34,742.823,4.61328,4.82193,2.14853,0.41298,0.40821,0.36011,0.20909,5.29379,4.85473,2.30671,0.007822,0.007822,0.007822
35,764.772,4.55434,4.77436,2.138,0.47251,0.36396,0.35251,0.22351,5.34631,6.05214,2.21893,0.007756,0.007756,0.007756
36,786.39,4.59081,4.71924,2.15074,0.42603,0.42013,0.38353,0.23255,4.92512,5.26546,2.19354,0.00769,0.00769,0.00769
37,807.656,4.52468,4.70938,2.13561,0.44,0.41679,0.37709,0.24784,4.91393,4.68722,2.164,0.007624,0.007624,0.007624
38,829.308,4.56912,4.661,2.12961,0.45541,0.4486,0.41306,0.2561,4.96395,4.54569,2.15456,0.007558,0.007558,0.007558
39,851.962,4.60097,4.63267,2.13744,0.50635,0.34897,0.36849,0.22555,5.19957,5.68306,2.24741,0.007492,0.007492,0.007492
40,873.227,4.53773,4.52727,2.15063,0.43661,0.40565,0.3761,0.24241,5.20303,5.23264,2.21981,0.007426,0.007426,0.007426
41,895.248,4.52891,4.5327,2.14375,0.46834,0.41767,0.4091,0.24219,4.98109,4.82154,2.1612,0.00736,0.00736,0.00736
42,917.904,4.423,4.51144,2.1164,0.46974,0.42977,0.41796,0.26283,4.89704,5.29173,2.14685,0.007294,0.007294,0.007294
43,940.134,4.41949,4.58227,2.12153,0.49287,0.45178,0.42967,0.26434,4.94461,4.36226,2.12202,0.007228,0.007228,0.007228
44,962.227,4.45608,4.46217,2.1241,0.56317,0.42932,0.43263,0.26644,4.82717,4.42912,2.13774,0.007162,0.007162,0.007162
45,985.845,4.51427,4.51042,2.125,0.49282,0.44697,0.42352,0.25882,4.79371,4.40038,2.12257,0.007096,0.007096,0.007096
46,1007.11,4.39804,4.3825,2.09864,0.48786,0.40426,0.3795,0.23681,4.90987,4.7381,2.18096,0.00703,0.00703,0.00703
47,1028.34,4.46673,4.38077,2.12931,0.4403,0.43604,0.39611,0.25223,5.03586,4.89824,2.16767,0.006964,0.006964,0.006964
48,1051.21,4.41343,4.35764,2.11553,0.45226,0.41095,0.3885,0.23669,5.18078,5.1117,2.16997,0.006898,0.006898,0.006898
49,1072.86,4.4054,4.36848,2.09882,0.45965,0.37333,0.36893,0.22006,5.20219,5.43972,2.22122,0.006832,0.006832,0.006832
50,1094.4,4.36979,4.24092,2.0972,0.46443,0.43203,0.4246,0.26082,5.05937,5.02934,2.14763,0.006766,0.006766,0.006766
51,1116.68,4.36333,4.2473,2.10387,0.4663,0.43489,0.41348,0.25569,4.96561,4.85338,2.1444,0.0067,0.0067,0.0067
52,1137.96,4.37442,4.22404,2.09205,0.46534,0.43143,0.41162,0.26635,4.84073,4.66849,2.12135,0.006634,0.006634,0.006634
53,1160.48,4.31943,4.10869,2.07448,0.46007,0.43821,0.40599,0.26528,4.98014,4.64522,2.14753,0.006568,0.006568,0.006568
54,1181.66,4.36158,4.13226,2.09035,0.49906,0.4073,0.40443,0.24219,4.95326,4.93427,2.1559,0.006502,0.006502,0.006502
55,1202.89,4.3271,4.10815,2.08593,0.48888,0.46749,0.43189,0.27058,4.66453,4.22133,2.1137,0.006436,0.006436,0.006436
56,1225.32,4.33118,4.23488,2.09473,0.45129,0.43976,0.41023,0.25973,4.90279,4.77075,2.11808,0.00637,0.00637,0.00637
57,1247.17,4.27489,4.12803,2.0645,0.45411,0.44746,0.4097,0.26248,4.75323,4.47176,2.11419,0.006304,0.006304,0.006304
58,1269.15,4.30337,4.01894,2.06622,0.47231,0.43188,0.42555,0.2672,5.049,4.75581,2.16998,0.006238,0.006238,0.006238
59,1290.9,4.30153,4.09167,2.07842,0.4865,0.46956,0.43639,0.26639,4.88437,4.3049,2.13174,0.006172,0.006172,0.006172
60,1313.17,4.25414,3.99418,2.05571,0.4972,0.42841,0.4228,0.26243,4.89264,4.587,2.12367,0.006106,0.006106,0.006106
61,1334.5,4.22914,3.93702,2.06731,0.49363,0.42076,0.40527,0.26012,4.84077,4.38643,2.13909,0.00604,0.00604,0.00604
62,1355.72,4.25867,4.01579,2.05284,0.53945,0.43953,0.43919,0.27306,4.73426,4.18863,2.09773,0.005974,0.005974,0.005974
63,1377.23,4.25571,3.97222,2.07711,0.46266,0.45131,0.42526,0.27119,4.84102,4.41872,2.10569,0.005908,0.005908,0.005908
64,1398.96,4.20768,3.96753,2.05741,0.47121,0.4279,0.42051,0.27042,4.84158,4.49879,2.12547,0.005842,0.005842,0.005842
65,1420.16,4.30013,3.90867,2.0338,0.52792,0.42765,0.42317,0.25852,4.96401,4.62746,2.14547,0.005776,0.005776,0.005776
66,1442.23,4.24016,3.85961,2.03621,0.5124,0.44518,0.4332,0.2619,4.94201,4.6393,2.14285,0.00571,0.00571,0.00571
67,1463.94,4.21994,3.82892,2.04549,0.48056,0.36096,0.3621,0.22262,5.29888,6.18752,2.20196,0.005644,0.005644,0.005644
68,1485.19,4.12731,3.79431,2.03761,0.50934,0.45323,0.43998,0.27695,4.80262,4.38129,2.11706,0.005578,0.005578,0.005578
69,1507.09,4.16081,3.83631,2.03339,0.50985,0.42854,0.42842,0.27352,4.75801,4.4028,2.11075,0.005512,0.005512,0.005512
70,1528.8,4.15161,3.7462,2.03318,0.53663,0.428,0.44032,0.27795,4.86549,4.72253,2.11647,0.005446,0.005446,0.005446
71,1551.17,4.12567,3.81469,2.02179,0.49059,0.46408,0.44322,0.28402,4.77257,4.21993,2.12134,0.00538,0.00538,0.00538
72,1572.74,4.1403,3.76033,2.04651,0.46438,0.43746,0.41567,0.2644,4.85889,4.56303,2.13313,0.005314,0.005314,0.005314
73,1594.14,4.1883,3.83109,2.03781,0.45554,0.43123,0.40601,0.26282,4.82695,4.83738,2.12846,0.005248,0.005248,0.005248
74,1616.74,4.12912,3.76112,2.02422,0.52399,0.42906,0.42923,0.26271,4.99124,4.8731,2.1615,0.005182,0.005182,0.005182
75,1638.99,4.1243,3.71634,2.0273,0.51973,0.43863,0.43586,0.26714,4.90623,4.3103,2.1326,0.005116,0.005116,0.005116
76,1661.47,4.11064,3.66759,2.01712,0.49726,0.46227,0.44686,0.27965,4.79241,4.36455,2.1036,0.00505,0.00505,0.00505
77,1682.8,4.09736,3.64348,2.01403,0.49084,0.46919,0.44031,0.28367,4.81679,4.28152,2.10033,0.004984,0.004984,0.004984
78,1704.93,4.10316,3.68385,2.01711,0.52496,0.46012,0.4454,0.28392,4.76943,4.24461,2.10674,0.004918,0.004918,0.004918
79,1726.87,4.08377,3.6263,2.02114,0.45285,0.45755,0.42304,0.26085,4.98209,4.80365,2.16768,0.004852,0.004852,0.004852
80,1748.75,4.09281,3.64389,2.02628,0.52767,0.44904,0.43742,0.27609,4.75414,4.17823,2.10483,0.004786,0.004786,0.004786
81,1769.79,4.04422,3.59529,2.01012,0.52845,0.40594,0.41975,0.2611,4.90267,4.73764,2.13086,0.00472,0.00472,0.00472
82,1790.85,4.0272,3.61334,2.00809,0.46851,0.45716,0.42825,0.27136,4.79456,4.3545,2.1109,0.004654,0.004654,0.004654
83,1812.07,4.01285,3.56227,2.00086,0.52841,0.46105,0.44887,0.28499,4.72592,4.22947,2.10436,0.004588,0.004588,0.004588
84,1833.91,4.0357,3.60199,1.99759,0.55993,0.44014,0.4468,0.28781,4.8308,4.20316,2.10569,0.004522,0.004522,0.004522
85,1855.87,3.99422,3.5092,1.98984,0.51943,0.45218,0.43698,0.28072,4.8436,4.30081,2.1164,0.004456,0.004456,0.004456
86,1878.26,3.99498,3.46995,1.98335,0.43753,0.48046,0.43588,0.27736,4.70468,4.24897,2.10234,0.00439,0.00439,0.00439
87,1899.66,4.04244,3.52589,1.99533,0.50802,0.46222,0.44138,0.27568,4.85257,4.42759,2.12447,0.004324,0.004324,0.004324
88,1920.96,3.98445,3.45834,1.99059,0.49206,0.47045,0.4342,0.27201,4.74993,4.38702,2.11104,0.004258,0.004258,0.004258
89,1942.48,3.95731,3.42363,1.98632,0.53358,0.45542,0.44734,0.28004,4.85753,4.29943,2.12847,0.004192,0.004192,0.004192
90,1963.77,3.97172,3.4556,1.96798,0.49107,0.4601,0.4341,0.27,4.82032,4.38557,2.12367,0.004126,0.004126,0.004126
91,1985.04,3.97488,3.47081,1.97755,0.51761,0.46294,0.45024,0.2832,4.75779,4.31072,2.10437,0.00406,0.00406,0.00406
92,2006.79,3.95031,3.44457,1.96079,0.51427,0.46659,0.44892,0.28531,4.75553,4.17254,2.12095,0.003994,0.003994,0.003994
93,2028.12,3.96608,3.43725,1.97909,0.49303,0.46078,0.44867,0.28027,4.75163,4.36929,2.11295,0.003928,0.003928,0.003928
94,2049.52,3.95895,3.42414,1.96251,0.49536,0.44676,0.43623,0.27476,4.86968,4.28571,2.12445,0.003862,0.003862,0.003862
95,2072.18,3.92171,3.36655,1.96954,0.52006,0.4636,0.45394,0.27999,4.81712,4.17556,2.12565,0.003796,0.003796,0.003796
96,2093.79,3.90727,3.38286,1.97518,0.53254,0.44024,0.44307,0.28008,4.84487,4.32414,2.12228,0.00373,0.00373,0.00373
97,2115.63,3.86573,3.33701,1.95975,0.51445,0.46035,0.44275,0.27637,4.76941,4.14404,2.11416,0.003664,0.003664,0.003664
98,2136.75,3.91497,3.33135,1.97075,0.55272,0.45353,0.45496,0.28034,4.85474,4.23714,2.12708,0.003598,0.003598,0.003598
99,2157.83,3.87869,3.29007,1.95753,0.56341,0.46263,0.45937,0.28637,4.85767,4.17013,2.12108,0.003532,0.003532,0.003532
100,2178.92,3.86411,3.30473,1.95614,0.49719,0.46886,0.448,0.28136,4.78639,4.13008,2.12623,0.003466,0.003466,0.003466
101,2200.18,3.85841,3.25458,1.95334,0.56967,0.43439,0.4492,0.28629,4.78131,4.20141,2.11215,0.0034,0.0034,0.0034
102,2222,3.84586,3.25893,1.94063,0.4875,0.46873,0.45473,0.28121,4.89672,4.33973,2.12804,0.003334,0.003334,0.003334
103,2243.14,3.83919,3.27463,1.94373,0.50338,0.47102,0.45033,0.28936,4.76291,4.13963,2.10948,0.003268,0.003268,0.003268
104,2265.2,3.78739,3.23105,1.93387,0.51254,0.49158,0.46372,0.29141,4.80364,4.12059,2.11274,0.003202,0.003202,0.003202
105,2286.81,3.86018,3.28173,1.93844,0.55815,0.46897,0.46391,0.28898,4.80868,4.1262,2.13173,0.003136,0.003136,0.003136
106,2307.96,3.83795,3.25231,1.94964,0.51577,0.46898,0.45291,0.28803,4.83868,4.1182,2.12077,0.00307,0.00307,0.00307
107,2329.18,3.81267,3.24204,1.93565,0.51902,0.47437,0.46185,0.2941,4.74628,4.05133,2.11306,0.003004,0.003004,0.003004
