epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.1252,4.00986,4.33323,1.69838,0.00033,0.00023,0.00018,2e-05,4.09559,4.22428,1.94536,8.574e-05,8.574e-05,8.574e-05
2,34.9191,3.90941,4.17013,1.51653,0.0131,0.00363,0.00839,0.00269,3.65498,4.14456,1.51494,0.000183647,0.000183647,0.000183647
3,44.7671,3.78376,3.80769,1.34979,0.01292,0.0079,0.00899,0.00356,3.55755,4.07642,1.34926,0.000279267,0.000279267,0.000279267
4,48.9059,3.67369,3.57843,1.30467,0.00786,0.01942,0.00522,0.00156,3.53668,4.00323,1.23804,0.000372602,0.000372602,0.000372602
5,57.8956,3.78514,3.33261,1.33843,0.00972,0.03458,0.01055,0.00352,3.528,3.91471,1.18262,0.000463649,0.000463649,0.000463649
6,75.8415,3.67287,3.14487,1.28827,0.01071,0.04311,0.01042,0.00291,3.47643,3.816,1.15432,0.000552411,0.000552411,0.000552411
7,90.016,3.80787,3.30921,1.26115,0.0108,0.04663,0.01209,0.00388,3.48965,3.73315,1.15989,0.000638885,0.000638885,0.000638885
8,95.5729,3.65836,2.95251,1.23146,0.01077,0.0454,0.0117,0.00382,3.52611,3.51216,1.17218,0.000723074,0.000723074,0.000723074
9,105.091,3.66848,2.94668,1.26869,0.0088,0.03187,0.0067,0.00217,3.5306,3.44354,1.21149,0.000804976,0.000804976,0.000804976
10,111.614,3.48931,2.72449,1.23431,0.00801,0.03131,0.00532,0.00174,3.54438,3.3798,1.25621,0.000884592,0.000884592,0.000884592
11,121.711,3.69135,2.79803,1.27099,0.01201,0.0443,0.00719,0.0027,3.80383,3.19352,1.375,0.000961921,0.000961921,0.000961921
12,131.205,3.54054,2.57399,1.21909,0.03848,0.08905,0.02479,0.00999,3.47971,2.96055,1.23377,0.00103696,0.00103696,0.00103696
13,142.946,3.597,2.67548,1.22335,0.04389,0.09667,0.02722,0.01011,3.47616,2.94446,1.23206,0.00110972,0.00110972,0.00110972
14,154.328,3.63303,2.64533,1.19681,0.04389,0.09667,0.02722,0.01011,3.47616,2.94446,1.23206,0.00118019,0.00118019,0.00118019
15,161.285,3.63238,2.71305,1.2227,0.03342,0.116,0.02193,0.00725,3.69735,2.91883,1.31206,0.00120036,0.00120036,0.00120036
16,173.292,3.64495,2.54476,1.23974,0.04526,0.15922,0.03653,0.01273,3.71419,2.74733,1.28117,0.00118403,0.00118403,0.00118403
17,185.575,3.63382,2.50952,1.19807,0.07832,0.21679,0.06718,0.02326,3.51921,2.4408,1.18973,0.0011677,0.0011677,0.0011677
18,190.337,3.43457,2.52475,1.22813,0.45614,0.17314,0.08182,0.02988,3.41116,2.33535,1.18576,0.00115137,0.00115137,0.00115137
19,204.343,3.55709,2.45451,1.24335,0.47149,0.16378,0.08314,0.02846,3.50213,2.29118,1.2346,0.00113503,0.00113503,0.00113503
20,214.43,3.54384,2.44438,1.25678,0.49145,0.16147,0.10693,0.03767,3.42438,2.19199,1.18674,0.0011187,0.0011187,0.0011187
21,224.71,3.49488,2.42443,1.19293,0.50188,0.17241,0.14041,0.04975,3.35596,2.1589,1.15644,0.00110237,0.00110237,0.00110237
