epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.7998,5.63304,13.6184,2.78118,0.00492,0.14682,0.0753,0.04462,5.98682,12.6014,2.4186,0.0707317,0.00325203,0.00325203
2,43.9041,5.50697,9.87626,2.46576,1,0.04382,0.16935,0.09827,5.66528,10.9416,2.55146,0.0406882,0.0065419,0.0065419
3,65.5283,5.65654,8.228,2.56339,0.75932,0.0295,0.04378,0.02299,6.99605,11.8343,3.62404,0.0106008,0.00978777,0.00978777
4,87.1487,5.56483,8.08516,2.50083,0.57623,0.17967,0.18133,0.10741,6.11979,7.54395,2.80096,0.009802,0.009802,0.009802
5,109.487,5.40565,7.45156,2.47306,0.43784,0.15649,0.14059,0.08234,5.9289,7.334,2.57118,0.009736,0.009736,0.009736
6,131.429,5.47154,7.18148,2.49094,0.49005,0.23415,0.23861,0.14955,5.82308,6.43712,2.68056,0.00967,0.00967,0.00967
7,153.11,5.32582,6.93213,2.38838,0.53211,0.25356,0.25012,0.16896,5.37011,5.77078,2.50795,0.009604,0.009604,0.009604
8,174.81,5.33885,6.71638,2.38537,0.37423,0.16537,0.17479,0.1034,6.66385,8.26934,3.07781,0.009538,0.009538,0.009538
9,196.311,5.23855,6.53244,2.39039,0.44947,0.24969,0.26106,0.1612,5.98717,6.50609,2.65615,0.009472,0.009472,0.009472
10,217.797,5.16291,6.46785,2.3312,0.37183,0.26828,0.26329,0.16818,5.58661,6.31199,2.50616,0.009406,0.009406,0.009406
11,239.424,5.19572,6.2914,2.33777,0.32689,0.23011,0.22259,0.14732,5.68752,6.59198,2.60585,0.00934,0.00934,0.00934
12,261.058,5.03981,6.07469,2.30726,0.3712,0.33056,0.29601,0.19697,5.31622,5.87776,2.38026,0.009274,0.009274,0.009274
13,282.706,5.07285,6.05908,2.30018,0.49647,0.3316,0.33569,0.21329,5.14052,5.09863,2.33271,0.009208,0.009208,0.009208
14,304.604,5.04994,5.78784,2.30381,0.41803,0.36496,0.33782,0.21331,5.32869,5.31831,2.288,0.009142,0.009142,0.009142
15,326.593,5.06637,6.01189,2.30242,0.40573,0.32905,0.30664,0.19479,5.24916,5.51118,2.37434,0.009076,0.009076,0.009076
16,348.129,5.0389,5.74814,2.27223,0.36798,0.39678,0.33815,0.21614,5.21684,5.6322,2.24964,0.00901,0.00901,0.00901
17,370.782,4.86065,5.72682,2.24542,0.35227,0.26317,0.25238,0.13875,5.94508,6.41132,2.69367,0.008944,0.008944,0.008944
18,392.487,4.95662,5.62831,2.25721,0.40267,0.31836,0.31176,0.18847,5.5443,6.04293,2.38622,0.008878,0.008878,0.008878
19,414.146,4.86896,5.54808,2.25921,0.46219,0.38977,0.37035,0.23293,4.97459,4.89678,2.26093,0.008812,0.008812,0.008812
20,437.271,4.91364,5.4368,2.24663,0.41349,0.3335,0.31056,0.19469,5.36467,5.66268,2.38346,0.008746,0.008746,0.008746
21,459.217,4.81031,5.47151,2.22102,0.44207,0.35639,0.34158,0.20624,5.10691,5.19277,2.25517,0.00868,0.00868,0.00868
22,481.395,4.92967,5.34154,2.24792,0.46621,0.35413,0.33904,0.21741,5.07233,5.09186,2.32327,0.008614,0.008614,0.008614
23,503.441,4.86216,5.2733,2.23589,0.47562,0.33991,0.34447,0.21989,5.37964,5.42236,2.35686,0.008548,0.008548,0.008548
24,525.334,4.77079,5.16032,2.21546,0.47359,0.39667,0.38639,0.24074,4.95837,4.84118,2.31803,0.008482,0.008482,0.008482
25,548.864,4.7896,5.13704,2.20095,0.46705,0.38722,0.37518,0.23067,5.15499,5.09866,2.24847,0.008416,0.008416,0.008416
26,610.17,4.77634,5.09604,2.20745,0.44102,0.34207,0.34665,0.21397,5.1968,5.52123,2.35882,0.00835,0.00835,0.00835
27,631.838,4.72468,4.9922,2.17609,0.42665,0.38187,0.34719,0.22601,5.13225,4.8533,2.27181,0.008284,0.008284,0.008284
28,653.782,4.6814,5.02565,2.2025,0.42805,0.3676,0.35128,0.2273,5.06456,5.27069,2.20052,0.008218,0.008218,0.008218
29,675.368,4.66133,5.00399,2.167,0.45417,0.30645,0.32854,0.20831,5.27555,5.68269,2.34712,0.008152,0.008152,0.008152
30,698.259,4.64148,4.89493,2.166,0.48778,0.3801,0.38147,0.24318,4.99291,5.09356,2.2642,0.008086,0.008086,0.008086
31,719.881,4.64761,4.7988,2.17661,0.47801,0.40798,0.39569,0.25578,4.81587,4.51242,2.19169,0.00802,0.00802,0.00802
32,741.973,4.6799,4.78424,2.16651,0.41702,0.42578,0.37993,0.23823,4.89234,4.79315,2.18167,0.007954,0.007954,0.007954
33,763.619,4.5925,4.76468,2.15593,0.45233,0.35543,0.34604,0.22691,5.3139,5.33609,2.31303,0.007888,0.007888,0.007888
34,785.537,4.63636,4.68446,2.1463,0.45292,0.36336,0.3522,0.22237,5.1582,5.38175,2.27182,0.007822,0.007822,0.007822
35,807.608,4.5683,4.76711,2.14092,0.52162,0.41105,0.37963,0.24312,4.82052,4.64597,2.22163,0.007756,0.007756,0.007756
36,829.431,4.55401,4.62794,2.12192,0.49701,0.36576,0.37584,0.24268,4.85112,4.94901,2.2556,0.00769,0.00769,0.00769
37,851.612,4.60229,4.66222,2.15426,0.48642,0.38038,0.36584,0.22125,5.05399,4.70989,2.34028,0.007624,0.007624,0.007624
38,873.435,4.59402,4.63358,2.15416,0.48116,0.42359,0.39151,0.24375,4.91724,4.47658,2.22918,0.007558,0.007558,0.007558
39,895.13,4.50788,4.51749,2.12544,0.48902,0.41799,0.40899,0.25322,4.77362,4.72641,2.18323,0.007492,0.007492,0.007492
40,917.683,4.52038,4.55926,2.14593,0.47243,0.40148,0.38774,0.23081,5.0337,4.84675,2.27717,0.007426,0.007426,0.007426
41,939.278,4.55965,4.55513,2.15285,0.43263,0.36659,0.35565,0.22794,5.10075,5.26431,2.2569,0.00736,0.00736,0.00736
42,961.487,4.472,4.50197,2.12224,0.49855,0.42435,0.41509,0.26678,4.71193,4.36562,2.16888,0.007294,0.007294,0.007294
43,984.525,4.44344,4.34592,2.12793,0.51219,0.4396,0.41938,0.26556,4.63886,4.33673,2.20134,0.007228,0.007228,0.007228
44,1006.17,4.47643,4.39996,2.12174,0.46927,0.42019,0.40856,0.25371,4.76604,4.75417,2.16652,0.007162,0.007162,0.007162
45,1027.95,4.47196,4.3402,2.1238,0.48407,0.42474,0.40817,0.25414,4.70368,4.34251,2.15978,0.007096,0.007096,0.007096
46,1050.31,4.47056,4.33701,2.11379,0.4416,0.31112,0.32003,0.207,5.10239,5.54313,2.39498,0.00703,0.00703,0.00703
47,1073,4.41635,4.32106,2.09909,0.49557,0.46206,0.41077,0.26577,4.59906,4.30827,2.13851,0.006964,0.006964,0.006964
48,1095.27,4.3851,4.3017,2.09797,0.47982,0.44719,0.42368,0.25736,4.90348,4.48751,2.18541,0.006898,0.006898,0.006898
49,1118.02,4.4116,4.26302,2.07011,0.49187,0.4417,0.4115,0.25539,4.86007,4.52526,2.17778,0.006832,0.006832,0.006832
50,1179.55,4.42249,4.15469,2.08716,0.43491,0.40037,0.37733,0.24639,4.80274,4.6887,2.1902,0.006766,0.006766,0.006766
51,1201.6,4.4081,4.25253,2.09295,0.4305,0.38099,0.35726,0.23447,5.11111,5.34621,2.22215,0.0067,0.0067,0.0067
52,1223.85,4.35991,4.17733,2.08666,0.4673,0.42253,0.41462,0.26267,4.68091,4.51434,2.16366,0.006634,0.006634,0.006634
53,1245.86,4.33525,4.07403,2.07447,0.5181,0.45027,0.42792,0.27202,4.65736,4.21507,2.20101,0.006568,0.006568,0.006568
54,1267.51,4.35381,4.07312,2.07709,0.4976,0.4421,0.43104,0.27106,4.81055,4.38424,2.17021,0.006502,0.006502,0.006502
55,1289.19,4.29816,4.11229,2.07029,0.50646,0.45156,0.42376,0.27135,4.63251,4.36383,2.17796,0.006436,0.006436,0.006436
56,1311.72,4.34546,4.02732,2.0844,0.47935,0.41461,0.39795,0.24438,4.84642,4.59569,2.18068,0.00637,0.00637,0.00637
57,1333.28,4.28086,4.02183,2.05429,0.48938,0.44494,0.42054,0.263,4.795,4.48879,2.17595,0.006304,0.006304,0.006304
58,1355.48,4.27985,4.00501,2.09234,0.42699,0.38169,0.36911,0.22797,4.86985,4.85296,2.26866,0.006238,0.006238,0.006238
59,1377.14,4.27294,3.99438,2.06386,0.47786,0.42762,0.41218,0.26523,4.72066,4.49388,2.18306,0.006172,0.006172,0.006172
60,1398.87,4.27674,3.93172,2.06238,0.46965,0.39558,0.39108,0.24275,4.89491,4.86685,2.25593,0.006106,0.006106,0.006106
61,1420.55,4.27162,3.93801,2.04964,0.50232,0.46585,0.43154,0.2741,4.6428,4.09266,2.17929,0.00604,0.00604,0.00604
62,1442.82,4.26002,3.93413,2.06549,0.49992,0.40236,0.40578,0.25989,4.80856,4.46548,2.18855,0.005974,0.005974,0.005974
63,1464.41,4.24761,3.88373,2.06733,0.49991,0.47517,0.42907,0.26999,4.55745,4.07513,2.14991,0.005908,0.005908,0.005908
64,1485.99,4.23132,3.8728,2.0465,0.47239,0.46128,0.41746,0.25781,4.87702,4.37578,2.19355,0.005842,0.005842,0.005842
65,1507.59,4.22306,3.86194,2.04745,0.54281,0.45689,0.43631,0.28035,4.66832,4.06027,2.19846,0.005776,0.005776,0.005776
66,1530.5,4.24446,3.8718,2.04662,0.54712,0.4411,0.43362,0.27325,4.73619,4.2069,2.19705,0.00571,0.00571,0.00571
67,1552.46,4.15295,3.74224,2.04647,0.50592,0.43186,0.43194,0.27018,4.58396,4.21918,2.18344,0.005644,0.005644,0.005644
68,1574.57,4.19396,3.82733,2.03676,0.46231,0.43885,0.41068,0.26137,4.75929,4.72855,2.1493,0.005578,0.005578,0.005578
69,1596.49,4.19071,3.72942,2.03622,0.53207,0.44927,0.44523,0.28467,4.58959,4.0594,2.16558,0.005512,0.005512,0.005512
70,1618.17,4.13357,3.70642,2.02105,0.54668,0.45697,0.44542,0.2816,4.58495,4.042,2.1596,0.005446,0.005446,0.005446
71,1639.83,4.09436,3.66183,2.02322,0.52283,0.41729,0.41507,0.26136,4.79532,4.52365,2.21362,0.00538,0.00538,0.00538
72,1662.01,4.11979,3.70207,2.03303,0.49086,0.39946,0.39889,0.2631,4.67863,4.4312,2.18545,0.005314,0.005314,0.005314
73,1683.48,4.13815,3.68945,2.0194,0.50953,0.41947,0.42087,0.26514,4.69378,4.30852,2.17877,0.005248,0.005248,0.005248
74,1705.51,4.14744,3.75828,2.03915,0.51776,0.42238,0.41738,0.26277,4.69477,4.3346,2.18617,0.005182,0.005182,0.005182
75,1727.11,4.07034,3.60985,2.00844,0.50958,0.4552,0.43583,0.2757,4.58146,4.1118,2.16654,0.005116,0.005116,0.005116
76,1750.26,4.10003,3.65014,2.01244,0.49286,0.43709,0.41636,0.26212,4.75073,4.36503,2.17373,0.00505,0.00505,0.00505
77,1771.71,4.1004,3.63015,2.01064,0.51251,0.43678,0.42159,0.26669,4.64783,4.23843,2.159,0.004984,0.004984,0.004984
78,1794.28,4.10505,3.63432,2.00742,0.51158,0.45273,0.43947,0.27912,4.57446,4.0189,2.17252,0.004918,0.004918,0.004918
79,1815.87,4.08304,3.57115,2.00879,0.50912,0.45927,0.45228,0.2792,4.72408,4.21437,2.17805,0.004852,0.004852,0.004852
80,1837.42,4.03666,3.60255,2.00574,0.51714,0.42157,0.42567,0.26462,4.74279,4.41777,2.21,0.004786,0.004786,0.004786
81,1859.91,4.05333,3.56925,2.00825,0.523,0.43012,0.43686,0.27782,4.72256,4.3916,2.17448,0.00472,0.00472,0.00472
82,1881.92,4.01484,3.6179,2.00042,0.52787,0.4449,0.44224,0.28547,4.52708,4.13054,2.15374,0.004654,0.004654,0.004654
83,1903.47,4.08112,3.60501,2.00921,0.53014,0.44822,0.44009,0.27372,4.70314,4.25932,2.17548,0.004588,0.004588,0.004588
84,1925.33,4.00461,3.52658,1.99188,0.6002,0.43671,0.43915,0.27977,4.639,4.27655,2.14331,0.004522,0.004522,0.004522
85,1949.43,4.01411,3.49814,1.99443,0.52767,0.43495,0.44331,0.2816,4.59779,4.07072,2.17222,0.004456,0.004456,0.004456
86,1986.8,4.02523,3.49742,1.99152,0.47992,0.4287,0.40772,0.25894,4.92968,4.63615,2.23577,0.00439,0.00439,0.00439
87,2010.53,3.95643,3.45112,1.98122,0.52244,0.46252,0.44814,0.29155,4.59763,4.14364,2.1641,0.004324,0.004324,0.004324
88,2033,3.9802,3.42185,1.97084,0.50746,0.45021,0.43753,0.27414,4.74775,4.17942,2.1904,0.004258,0.004258,0.004258
89,2055.51,3.94915,3.42303,1.98163,0.53889,0.44161,0.44664,0.28748,4.52562,4.07475,2.13892,0.004192,0.004192,0.004192
90,2077.84,3.96406,3.42061,1.964,0.48924,0.4405,0.43189,0.27109,4.85209,4.46475,2.19431,0.004126,0.004126,0.004126
91,2100.19,3.96072,3.39889,1.97173,0.49445,0.43434,0.4196,0.27187,4.74607,4.35082,2.22936,0.00406,0.00406,0.00406
92,2121.71,3.92624,3.39749,1.95866,0.53137,0.46148,0.44288,0.28466,4.66469,4.02702,2.19841,0.003994,0.003994,0.003994
93,2143.27,3.92935,3.37705,1.98534,0.5654,0.44204,0.44608,0.28742,4.66919,4.0609,2.18431,0.003928,0.003928,0.003928
94,2164.71,3.93671,3.38115,1.96618,0.54047,0.4553,0.45787,0.28957,4.68145,4.12939,2.19442,0.003862,0.003862,0.003862
95,2188.49,3.88176,3.30048,1.96018,0.56617,0.45864,0.46574,0.295,4.5834,4.05705,2.1653,0.003796,0.003796,0.003796
96,2211.08,3.88146,3.31532,1.95579,0.54786,0.45133,0.45393,0.28787,4.67492,4.12872,2.19983,0.00373,0.00373,0.00373
97,2233.06,3.87456,3.32758,1.95784,0.54141,0.45116,0.44854,0.2837,4.68365,4.11456,2.20195,0.003664,0.003664,0.003664
98,2254.82,3.85611,3.31882,1.94449,0.51157,0.456,0.44686,0.27712,4.69386,4.19701,2.18447,0.003598,0.003598,0.003598
99,2277.23,3.85791,3.28981,1.947,0.508,0.48818,0.46489,0.30058,4.53007,3.90979,2.18138,0.003532,0.003532,0.003532
100,2298.74,3.88383,3.29771,1.96316,0.52402,0.46359,0.45569,0.29012,4.67558,4.04213,2.19834,0.003466,0.003466,0.003466
101,2320.35,3.83561,3.26209,1.95188,0.53708,0.47629,0.45877,0.2851,4.65163,4.00029,2.18465,0.0034,0.0034,0.0034
102,2341.95,3.819,3.2458,1.94494,0.54993,0.47589,0.46545,0.29712,4.6144,3.95798,2.17494,0.003334,0.003334,0.003334
103,2364.8,3.85442,3.25956,1.946,0.54522,0.4735,0.45706,0.28676,4.69608,4.04295,2.19501,0.003268,0.003268,0.003268
104,2386.4,3.80079,3.22018,1.94894,0.51894,0.47727,0.45893,0.29707,4.59311,3.95681,2.17772,0.003202,0.003202,0.003202
105,2408.78,3.83755,3.22652,1.9334,0.56559,0.46932,0.46691,0.29079,4.68887,4.06539,2.20307,0.003136,0.003136,0.003136
106,2430.41,3.81548,3.22539,1.93653,0.51977,0.4818,0.46605,0.29561,4.53429,4.00585,2.15698,0.00307,0.00307,0.00307
107,2451.93,3.80837,3.19542,1.94308,0.566,0.46402,0.46871,0.29539,4.60501,3.95503,2.17461,0.003004,0.003004,0.003004
108,2473.57,3.79809,3.15862,1.94039,0.52903,0.47076,0.46254,0.29176,4.60978,3.91753,2.17583,0.002938,0.002938,0.002938
109,2496.25,3.80641,3.1705,1.94467,0.53585,0.4874,0.46881,0.30072,4.57893,3.9161,2.16918,0.002872,0.002872,0.002872
110,2517.83,3.79237,3.16083,1.9254,0.53841,0.45935,0.45837,0.2918,4.66176,4.00176,2.17783,0.002806,0.002806,0.002806
111,2539.36,3.74371,3.14833,1.92113,0.51167,0.48103,0.4661,0.29865,4.58775,3.93317,2.16732,0.00274,0.00274,0.00274
112,2560.91,3.71568,3.12177,1.92202,0.54799,0.4716,0.45817,0.29235,4.60456,3.96034,2.18942,0.002674,0.002674,0.002674
113,2584.32,3.74579,3.14266,1.93116,0.50148,0.4692,0.45158,0.28259,4.64994,4.01695,2.18863,0.002608,0.002608,0.002608
114,2606.58,3.74434,3.11445,1.92198,0.54947,0.45705,0.4517,0.28736,4.59857,3.93068,2.17842,0.002542,0.002542,0.002542
115,2628.39,3.71434,3.09171,1.91313,0.54422,0.47479,0.46653,0.29817,4.53447,3.84951,2.19037,0.002476,0.002476,0.002476
116,2650.06,3.76756,3.11456,1.9243,0.59529,0.4694,0.46745,0.29218,4.61854,3.87252,2.20323,0.00241,0.00241,0.00241
117,2671.67,3.70841,3.08401,1.91549,0.49658,0.50094,0.45854,0.29009,4.64703,4.00206,2.19094,0.002344,0.002344,0.002344
118,2693.75,3.69295,3.08034,1.92273,0.53249,0.47469,0.45833,0.28833,4.67195,3.98491,2.21492,0.002278,0.002278,0.002278
119,2715.61,3.66614,3.02031,1.9015,0.55299,0.47009,0.46339,0.28997,4.63417,3.925,2.19413,0.002212,0.002212,0.002212
120,2737.4,3.66538,3.04352,1.90436,0.51672,0.47133,0.4574,0.28876,4.6853,3.99446,2.22725,0.002146,0.002146,0.002146
121,2758.93,3.68248,3.04155,1.9178,0.58043,0.46125,0.46348,0.29081,4.6405,3.93872,2.20278,0.00208,0.00208,0.00208
122,2780.47,3.67535,3.04178,1.89811,0.57514,0.47764,0.47574,0.30476,4.5556,3.80617,2.19674,0.002014,0.002014,0.002014
123,2802.44,3.64669,2.99742,1.89798,0.60412,0.45334,0.47523,0.29946,4.56616,3.82494,2.18322,0.001948,0.001948,0.001948
124,2824.4,3.67357,3.02981,1.88568,0.59008,0.46963,0.47595,0.30184,4.56631,3.84672,2.18538,0.001882,0.001882,0.001882
125,2846.78,3.64836,2.99128,1.88546,0.56035,0.48561,0.4744,0.30134,4.62956,3.86578,2.19496,0.001816,0.001816,0.001816
126,2868.37,3.65184,3.01162,1.8931,0.5907,0.47227,0.47843,0.30287,4.60887,3.85935,2.19825,0.00175,0.00175,0.00175
127,2890.2,3.60711,2.98587,1.89402,0.59136,0.45253,0.4706,0.29655,4.60289,3.85968,2.20908,0.001684,0.001684,0.001684
128,2912.64,3.63436,2.97833,1.88575,0.57075,0.4871,0.47256,0.29951,4.58552,3.82586,2.19904,0.001618,0.001618,0.001618
129,2935.38,3.57207,2.93709,1.89076,0.60166,0.46904,0.47236,0.30041,4.57762,3.81812,2.19901,0.001552,0.001552,0.001552
130,2957.8,3.58218,2.94534,1.883,0.55694,0.48354,0.4677,0.29884,4.55801,3.81572,2.19565,0.001486,0.001486,0.001486
131,2979.46,3.62899,3.00193,1.89573,0.56571,0.47681,0.4693,0.30138,4.55301,3.79936,2.20362,0.00142,0.00142,0.00142
132,3001.02,3.58278,2.94093,1.88417,0.54472,0.47665,0.46465,0.29636,4.5682,3.85231,2.19536,0.001354,0.001354,0.001354
133,3023.19,3.57597,2.92863,1.88758,0.56664,0.47704,0.47588,0.30319,4.59103,3.8578,2.19221,0.001288,0.001288,0.001288
134,3044.65,3.55209,2.86967,1.87103,0.60815,0.4588,0.46887,0.29743,4.57971,3.88825,2.18337,0.001222,0.001222,0.001222
135,3066.23,3.57894,2.9561,1.88303,0.58608,0.47545,0.47313,0.30302,4.56584,3.82791,2.18929,0.001156,0.001156,0.001156
136,3087.68,3.55434,2.90654,1.87744,0.53988,0.4873,0.47089,0.29987,4.5932,3.83778,2.20821,0.00109,0.00109,0.00109
137,3109.58,3.49366,2.87138,1.88289,0.58556,0.47128,0.47185,0.306,4.55577,3.82419,2.19712,0.001024,0.001024,0.001024
138,3131.77,3.54809,2.88391,1.86722,0.61679,0.46467,0.46961,0.30359,4.56901,3.83752,2.19524,0.000958,0.000958,0.000958
139,3153.59,3.53018,2.89008,1.87404,0.57987,0.46889,0.46862,0.30517,4.56517,3.81602,2.18964,0.000892,0.000892,0.000892
140,3175.33,3.53812,2.90237,1.86443,0.58499,0.46368,0.47039,0.30413,4.5793,3.83592,2.19717,0.000826,0.000826,0.000826
141,3197.79,3.51229,2.85888,1.85914,0.59314,0.46167,0.47135,0.29896,4.60536,3.8631,2.20708,0.00076,0.00076,0.00076
142,3220.5,3.50875,2.89386,1.88036,0.52811,0.48838,0.47068,0.29919,4.56682,3.83927,2.19934,0.000694,0.000694,0.000694
